# time x y z qx qy qz qw
1785985380.890000105 -1.396556098 0.621603714 1.574149631 0.004419234 0.136276895 -0.334544764 0.932463876
1785985380.900000095 -1.403825100 0.603765320 1.573683910 0.004627303 0.137940023 -0.326223757 0.935162659
1785985380.910000086 -1.410653675 0.585891695 1.573476904 0.004835483 0.139574228 -0.318114061 0.937709495
1785985380.920000076 -1.416965157 0.567959769 1.573525348 0.005048712 0.141125337 -0.310198656 0.940124962
1785985380.930000067 -1.422743812 0.549922194 1.573757875 0.005246750 0.142675514 -0.302435531 0.942416532
1785985380.940000057 -1.428033160 0.531797723 1.574066619 0.005323955 0.144224777 -0.294956358 0.944548366
1785985380.950000048 -1.432895684 0.513600379 1.574445520 0.005223253 0.145845722 -0.287629260 0.946557527
1785985380.960000038 -1.437381736 0.495328875 1.574826070 0.004835709 0.147467681 -0.280412262 0.948471856
1785985380.970000029 -1.441513220 0.476983303 1.575203719 0.004295041 0.149044973 -0.273234042 0.950321160
1785985380.980000019 -1.445358399 0.458525756 1.575573476 0.003650888 0.150618049 -0.266196545 0.952071570
1785985380.990000010 -1.449017517 0.439925426 1.575933071 0.002909065 0.152116490 -0.259335256 0.953728125
1785985381.000000000 -1.452568307 0.421194430 1.576277697 0.002038216 0.153579517 -0.252774371 0.955256141
1785985381.009999990 -1.456050688 0.402307267 1.576581970 0.001006984 0.155018300 -0.246448730 0.956677237
1785985381.019999981 -1.459451005 0.383206829 1.576846063 -0.000056975 0.156384978 -0.240164350 0.958052619
1785985381.029999971 -1.462710182 0.363884898 1.577073287 -0.001343836 0.157731284 -0.234105582 0.959329773
1785985381.039999962 -1.465828096 0.344304594 1.577252207 -0.002676073 0.158940489 -0.228053464 0.960584394
1785985381.049999952 -1.468827679 0.324447227 1.577399254 -0.003865896 0.160061591 -0.222113321 0.961785327
1785985381.059999943 -1.471669270 0.304373680 1.577515695 -0.005212211 0.161146636 -0.216464093 0.962885191
1785985381.069999933 -1.474326360 0.284139955 1.577590362 -0.006551531 0.162249184 -0.211046591 0.963893986
1785985381.079999924 -1.476831699 0.263795551 1.577615941 -0.008003617 0.163285569 -0.205681483 0.964867293
1785985381.089999914 -1.479215053 0.243365117 1.577601271 -0.009491216 0.164287774 -0.200532716 0.965767091
1785985381.099999905 -1.481451169 0.222855359 1.577568998 -0.011154534 0.165304240 -0.195570206 0.966593182
1785985381.109999895 -1.483528179 0.202279100 1.577479440 -0.012780957 0.166276498 -0.190667090 0.967385566
1785985381.119999886 -1.485459751 0.181667804 1.577243274 -0.014380596 0.167110082 -0.185886253 0.968149637
1785985381.130000114 -1.487268470 0.161027328 1.576707811 -0.016001909 0.167903016 -0.181267966 0.968862447
1785985381.140000105 -1.488918093 0.140271579 1.575913192 -0.017635244 0.168681057 -0.176768537 0.969530084
1785985381.150000095 -1.490346769 0.119326377 1.574906734 -0.019265507 0.169485994 -0.172366473 0.970151090
1785985381.160000086 -1.491597670 0.098197590 1.573558250 -0.020878068 0.170213190 -0.168118224 0.970735721
1785985381.170000076 -1.492761218 0.076941993 1.571699327 -0.022489641 0.170858073 -0.163996196 0.971291399
1785985381.180000067 -1.493882220 0.055626259 1.569081935 -0.024093481 0.171308056 -0.160003461 0.971839465
1785985381.190000057 -1.494897782 0.034271397 1.565803912 -0.025675217 0.171705423 -0.156098428 0.972363775
1785985381.200000048 -1.495742191 0.012881793 1.562046219 -0.027198500 0.172075778 -0.152251859 0.972866661
1785985381.210000038 -1.496460834 -0.008520991 1.557681007 -0.028681872 0.172437943 -0.148543244 0.973333145
1785985381.220000029 -1.497157071 -0.029875664 1.552656482 -0.030170799 0.172842071 -0.144910484 0.973763982
1785985381.230000019 -1.497830837 -0.051159223 1.547262680 -0.031651761 0.173292382 -0.141503635 0.974137895
1785985381.240000010 -1.498333836 -0.072406346 1.541784290 -0.033071503 0.173819838 -0.138119040 0.974482463
1785985381.250000000 -1.498532424 -0.093639257 1.536262790 -0.034460816 0.174361495 -0.134840186 0.974796720
1785985381.259999990 -1.498382489 -0.114859641 1.530700560 -0.035777598 0.174981150 -0.131612024 0.975079400
1785985381.269999981 -1.497864240 -0.136095823 1.525102527 -0.037089511 0.175610978 -0.128537158 0.975327305
1785985381.279999971 -1.496892516 -0.157415371 1.519442687 -0.038339537 0.176199928 -0.125532137 0.975564118
1785985381.289999962 -1.495403743 -0.178890532 1.513780565 -0.039577693 0.176728793 -0.122609759 0.975790647
1785985381.299999952 -1.493453708 -0.200543328 1.508190483 -0.040725491 0.177152981 -0.119780287 0.976017899
1785985381.309999943 -1.491118967 -0.222290233 1.502656774 -0.041875478 0.177526084 -0.117058729 0.976231626
1785985381.319999933 -1.488435821 -0.244031032 1.497148201 -0.043087732 0.177893925 -0.114452618 0.976420912
1785985381.329999924 -1.485451090 -0.265711181 1.491637427 -0.044278976 0.178254631 -0.111960103 0.976590802
1785985381.339999914 -1.482225844 -0.287270455 1.486123019 -0.045454292 0.178600584 -0.109471823 0.976755680
1785985381.349999905 -1.478788539 -0.308668777 1.480601711 -0.046581419 0.178965679 -0.106997896 0.976909877
1785985381.359999895 -1.475086069 -0.329925502 1.475066708 -0.047660618 0.179321497 -0.104562642 0.977056252
1785985381.369999886 -1.471045427 -0.351068157 1.469513037 -0.048738322 0.179791607 -0.102045395 0.977182834
1785985381.380000114 -1.466621139 -0.372130854 1.463939126 -0.049808297 0.180297329 -0.099406121 0.977307746
1785985381.390000105 -1.461787904 -0.393136521 1.458344116 -0.050802795 0.180970474 -0.096521208 0.977421311
1785985381.400000095 -1.456564014 -0.414013274 1.452694785 -0.051820466 0.181714120 -0.093250984 0.977547376
1785985381.410000086 -1.451001692 -0.434656299 1.446975151 -0.052792922 0.182572295 -0.089696033 0.977668086
1785985381.420000076 -1.445188716 -0.455068209 1.441270886 -0.053762304 0.183465358 -0.085954293 0.977784197
1785985381.430000067 -1.439151553 -0.475303536 1.435643675 -0.054693591 0.184488273 -0.082053974 0.977875163
1785985381.440000057 -1.432812407 -0.495386273 1.430054648 -0.055570942 0.185520940 -0.077955407 0.977965647
1785985381.450000048 -1.426090357 -0.515339305 1.424440625 -0.056413810 0.186554655 -0.073641900 0.978055067
1785985381.460000038 -1.418962171 -0.535202998 1.418751112 -0.057252533 0.187524274 -0.068971685 0.978161388
1785985381.470000029 -1.411453777 -0.554972942 1.412967060 -0.058085672 0.188409499 -0.063938080 0.978284129
1785985381.480000019 -1.403635572 -0.574607625 1.407035339 -0.058950217 0.189205288 -0.058578847 0.978414406
1785985381.490000010 -1.395608462 -0.594074064 1.400804517 -0.059816705 0.189892224 -0.052866464 0.978554057
1785985381.500000000 -1.387431937 -0.613362771 1.394140549 -0.060808491 0.190482912 -0.046804185 0.978686853
1785985381.509999990 -1.379078470 -0.632501024 1.387053407 -0.061960645 0.190970661 -0.040440851 0.978803158
1785985381.519999981 -1.370488369 -0.651541310 1.379538701 -0.063282031 0.191426839 -0.033762567 0.978882648
1785985381.529999971 -1.361615754 -0.670576612 1.371437772 -0.064829781 0.191802259 -0.026799443 0.978923277
1785985381.539999962 -1.352509715 -0.689662212 1.362187457 -0.066603919 0.192104171 -0.019290820 0.978921738
1785985381.549999952 -1.343164598 -0.708816697 1.351968162 -0.068583331 0.192210616 -0.011689980 0.978884442
1785985381.559999943 -1.333476005 -0.728098268 1.341554750 -0.070552514 0.192327491 -0.003849482 0.978783766
1785985381.569999933 -1.323434193 -0.747613147 1.331092740 -0.072739636 0.192266064 0.004364568 0.978633566
1785985381.579999924 -1.312985722 -0.767307982 1.320551610 -0.074928624 0.191993283 0.012569482 0.978450964
1785985381.589999914 -1.302055530 -0.786969711 1.309724261 -0.077201309 0.191508970 0.021172527 0.978220832
1785985381.599999905 -1.290606224 -0.806480498 1.298590809 -0.079508805 0.190826273 0.029798603 0.977944644
1785985381.609999895 -1.278647628 -0.825809985 1.287342992 -0.081766045 0.190060635 0.038776122 0.977592799
1785985381.619999886 -1.266268057 -0.844941482 1.276050341 -0.083908365 0.189177182 0.047986140 0.977173838
1785985381.630000114 -1.253450250 -0.863824948 1.264725667 -0.085959473 0.188144673 0.057466300 0.976683252
1785985381.640000105 -1.240141143 -0.882436418 1.253336868 -0.087743395 0.187064022 0.067005927 0.976124149
1785985381.650000095 -1.226312511 -0.900752658 1.241995543 -0.089377529 0.185834825 0.076526470 0.975510520
1785985381.660000086 -1.212009260 -0.918758749 1.230723179 -0.090916474 0.184476607 0.086182980 0.974820532
1785985381.670000076 -1.197300238 -0.936423720 1.219672217 -0.092381871 0.183028039 0.095996339 0.974038515
1785985381.680000067 -1.182270647 -0.953687500 1.209139089 -0.093753526 0.181592854 0.105926335 0.973146404
1785985381.690000057 -1.167012357 -0.970554391 1.199113334 -0.094983545 0.180218067 0.116008669 0.972132482
1785985381.700000048 -1.151532577 -0.987051902 1.189586515 -0.096002428 0.178940524 0.126233271 0.970993812
1785985381.710000038 -1.135772605 -1.003214831 1.180611598 -0.096886304 0.177672226 0.136618637 0.969732423
1785985381.720000029 -1.119614886 -1.019086468 1.172056615 -0.097683215 0.176468855 0.147049245 0.968345626
1785985381.730000019 -1.103008069 -1.034667445 1.164166752 -0.098428317 0.175326150 0.157460965 0.966839517
1785985381.740000010 -1.086032020 -1.049962772 1.157048306 -0.099210064 0.174313391 0.168056638 0.965157589
1785985381.750000000 -1.068870729 -1.064981733 1.150319575 -0.099948468 0.173402071 0.178692473 0.963333289
1785985381.759999990 -1.051640832 -1.079697343 1.144008962 -0.100597866 0.172600050 0.189569858 0.961328540
1785985381.769999981 -1.034329806 -1.094105553 1.138436011 -0.101134100 0.171988893 0.200678254 0.959124576
1785985381.779999971 -1.016911084 -1.108216349 1.133504363 -0.101762457 0.171390145 0.211843794 0.956761218
1785985381.789999962 -0.999390872 -1.122031872 1.128906793 -0.102427937 0.170875187 0.223073794 0.954226530
1785985381.799999952 -0.981771959 -1.135550996 1.124673461 -0.103099470 0.170452024 0.234282789 0.951539900
1785985381.809999943 -0.964038782 -1.148818647 1.120706131 -0.103769074 0.170205056 0.245509709 0.948676552
1785985381.819999933 -0.946168791 -1.161903222 1.116864840 -0.104444271 0.170092287 0.256730271 0.945647702
1785985381.829999924 -0.928141864 -1.174791429 1.113171585 -0.105070924 0.170032447 0.267960822 0.942468072
1785985381.839999914 -0.909910296 -1.187401010 1.109688189 -0.105585573 0.169987890 0.279303408 0.939119487
1785985381.849999905 -0.891421492 -1.199683166 1.106550518 -0.105982825 0.170009367 0.290610618 0.935633435
1785985381.859999895 -0.872722942 -1.211610196 1.103963414 -0.106342710 0.169885884 0.301742182 0.932084583
1785985381.869999886 -0.853855888 -1.223201083 1.102093467 -0.106196249 0.169925718 0.312854104 0.928423350
1785985381.880000114 -0.834763977 -1.234460114 1.101233725 -0.105996783 0.170194380 0.323593912 0.924708351
1785985381.890000105 -0.815558083 -1.245331181 1.101454241 -0.105997181 0.170433480 0.333931070 0.920981578
1785985381.900000095 -0.796381615 -1.255815987 1.102568700 -0.105824803 0.170572250 0.344179044 0.917195183
1785985381.910000086 -0.777318780 -1.265908829 1.104536441 -0.105598573 0.170917714 0.353950090 0.913430572
1785985381.920000076 -0.758448317 -1.275596010 1.107321241 -0.105337815 0.171492302 0.363609822 0.909550566
1785985381.930000067 -0.739730061 -1.284851450 1.110847534 -0.105088472 0.172082408 0.373063482 0.905631104
1785985381.940000057 -0.721093706 -1.293568128 1.115284541 -0.104976280 0.172943663 0.382122336 0.901694511
1785985381.950000048 -0.702524086 -1.301674570 1.120700164 -0.104649058 0.173848594 0.390842039 0.897812754
1785985381.960000038 -0.684040707 -1.309181229 1.126905802 -0.104495282 0.174726256 0.399009772 0.894059659
1785985381.970000029 -0.665705303 -1.316152878 1.133624094 -0.104442187 0.175722061 0.407195846 0.890171405
1785985381.980000019 -0.647580241 -1.322650281 1.140819313 -0.104309708 0.176619227 0.414906594 0.886441003
1785985381.990000010 -0.629606844 -1.328728052 1.148799621 -0.104456530 0.177573051 0.422415337 0.882678836
1785985382.000000000 -0.611746473 -1.334487878 1.157211184 -0.104637146 0.178591497 0.429730623 0.878912815
1785985382.009999990 -0.594023315 -1.340024745 1.165591319 -0.105001384 0.179535071 0.436878128 0.875145341
1785985382.019999981 -0.576440744 -1.345392083 1.173931403 -0.105434194 0.180357283 0.443893004 0.871386184
1785985382.029999971 -0.558947448 -1.350577278 1.182236155 -0.106023375 0.181160870 0.450715690 0.867637684
1785985382.039999962 -0.541464896 -1.355542763 1.190533970 -0.106685981 0.181960936 0.457418451 0.863873069
1785985382.049999952 -0.523934139 -1.360281006 1.198852978 -0.107456174 0.182733861 0.463897209 0.860151665
1785985382.059999943 -0.506313348 -1.364824828 1.207166666 -0.108373636 0.183395013 0.470010016 0.856569909
