# time x y z qx qy qz qw
1785983389.099999905 -0.066272375 -1.247168170 1.257460699 -0.040376930 0.051673222 -0.076593683 0.994903508
1785983389.109999895 -0.059984607 -1.246562154 1.260365346 -0.040130889 0.051449528 -0.076793672 0.994909639
1785983389.119999886 -0.053794321 -1.245960796 1.263470844 -0.039922423 0.051213961 -0.076988011 0.994915160
1785983389.130000114 -0.047690193 -1.245403902 1.266607209 -0.039740545 0.051030955 -0.077211545 0.994914523
1785983389.140000105 -0.041681989 -1.244912184 1.269769126 -0.039592775 0.050883467 -0.077440166 0.994910200
1785983389.150000095 -0.035701727 -1.244445121 1.272921801 -0.039488349 0.050820029 -0.077607718 0.994904537
1785983389.160000086 -0.029681067 -1.243963175 1.276035666 -0.039391402 0.050826716 -0.077822660 0.994891248
1785983389.170000076 -0.023566148 -1.243456073 1.279064573 -0.039343903 0.050819926 -0.078038226 0.994876589
1785983389.180000067 -0.017418725 -1.242881215 1.282026381 -0.039225556 0.050800774 -0.078279088 0.994863318
1785983389.190000057 -0.011366712 -1.242238369 1.285023748 -0.039149860 0.050834904 -0.078534837 0.994844400
1785983389.200000048 -0.005524077 -1.241647042 1.288079639 -0.038905364 0.050845369 -0.078867934 0.994827106
1785983389.210000038 0.000123832 -1.241230362 1.291180883 -0.038737671 0.051011689 -0.079049919 0.994810691
1785983389.220000029 0.005641784 -1.241032287 1.294325834 -0.038667442 0.050881889 -0.079306495 0.994799649
1785983389.230000019 0.011102171 -1.241032381 1.297473168 -0.038647436 0.050862151 -0.079663465 0.994772914
1785983389.240000010 0.016571334 -1.241181880 1.300598616 -0.038619674 0.050888497 -0.079901132 0.994753583
1785983389.250000000 0.022031330 -1.241449846 1.303733783 -0.038804992 0.050907151 -0.080314239 0.994712148
1785983389.259999990 0.027454607 -1.241766051 1.306920702 -0.038910631 0.050866463 -0.080667139 0.994681546
1785983389.269999981 0.032766447 -1.242058951 1.310198169 -0.039065475 0.050879329 -0.081147247 0.994635766
1785983389.279999971 0.037966148 -1.242304935 1.313567592 -0.039130501 0.050809652 -0.081648432 0.994595755
1785983389.289999962 0.043123775 -1.242490429 1.317003605 -0.039193843 0.050659789 -0.082023059 0.994570081
1785983389.299999952 0.048295028 -1.242611051 1.320485958 -0.039352018 0.050583553 -0.082523446 0.994526321
1785983389.309999943 0.053490266 -1.242650567 1.323980072 -0.039593732 0.050640132 -0.082946279 0.994478672
1785983389.319999933 0.058721374 -1.242632148 1.327473254 -0.039734177 0.050602166 -0.083349431 0.994441295
