# time x y z qx qy qz qw
1785983342.109999895 0.090289806 -0.013468814 0.102067387 0.015178993 -0.172943920 -0.451999341 0.874960910
1785983342.119999886 0.097216879 -0.004603188 0.108029472 0.016248481 -0.173484945 -0.450313877 0.875703359
1785983342.130000114 0.096315229 -0.023361503 0.111339279 0.015685515 -0.173130111 -0.447710269 0.877117691
1785983342.140000105 0.089620766 -0.037483183 0.098898874 0.014264132 -0.172434917 -0.447624268 0.877322774
1785983342.150000095 0.095654427 -0.021044633 0.095063947 0.013564575 -0.172022966 -0.448854382 0.876786089
1785983342.160000086 0.100844470 -0.024066427 0.090077356 0.013694606 -0.172146450 -0.449522204 0.876417621
1785983342.170000076 0.081369504 -0.017429767 0.056912768 0.012296986 -0.171314312 -0.450478954 0.876110097
1785983342.180000067 0.091823157 -0.044450493 0.021312924 0.009952072 -0.169986914 -0.454255316 0.874446976
1785983342.190000057 0.096837151 -0.054984977 0.054284337 0.008613552 -0.169233559 -0.457489985 0.872919654
1785983342.200000048 0.098760075 -0.047388981 0.090076992 0.009207142 -0.169654890 -0.457564123 0.872792942
1785983342.210000038 0.108297135 -0.015171770 0.089550303 0.011850030 -0.170960350 -0.454514745 0.874098669
1785983342.220000029 0.120894799 -0.025215159 0.090887020 0.012679773 -0.171443022 -0.452167028 0.875209399
1785983342.230000019 0.112210058 -0.031967281 0.104237286 0.011690133 -0.170894406 -0.449821033 0.876538351
1785983342.240000010 0.112743165 -0.031243592 0.113049338 0.012076931 -0.171090552 -0.451065682 0.875854966
1785983342.250000000 0.104563491 -0.035247117 0.109541382 0.011558899 -0.170751183 -0.451669584 0.875616932
1785983342.259999990 0.118141845 -0.024172369 0.102229925 0.011426031 -0.170688807 -0.450013694 0.876483002
1785983342.269999981 0.124052466 -0.020947221 0.106452186 0.011708466 -0.170786073 -0.450076510 0.876428071
1785983342.279999971 0.107000568 -0.026655606 0.099689682 0.012129556 -0.171037088 -0.450032932 0.876395772
1785983342.289999962 0.083745258 -0.019891516 0.096731850 0.012253492 -0.171116336 -0.449480131 0.876662229
1785983342.299999952 0.079568403 -0.013515374 0.098178770 0.011887131 -0.170881135 -0.448125621 0.877406269
1785983342.309999943 0.091772612 -0.013725328 0.093091594 0.012124770 -0.170992155 -0.448766469 0.877053778
1785983342.319999933 0.089563895 -0.016260658 0.075320218 0.011631793 -0.170663425 -0.448240871 0.877393195
1785983342.329999924 0.094843994 -0.044014552 0.069611388 0.010580014 -0.170208019 -0.448287510 0.877471140
1785983342.339999914 0.103000133 -0.037810775 0.083622959 0.009330639 -0.169438445 -0.451564873 0.875952464
1785983342.349999905 0.124968106 -0.028083230 0.084777707 0.007684693 -0.168575212 -0.452815325 0.875489363
1785983342.359999895 0.124348106 -0.019796651 0.089910990 0.007055842 -0.168234760 -0.452167820 0.875894710
1785983342.369999886 0.121894524 -0.020157372 0.101405516 0.007903996 -0.168785495 -0.451175137 0.876293318
1785983342.380000114 0.110329042 0.003110666 0.105012008 0.007482343 -0.168469128 -0.451928302 0.875969735
1785983342.390000105 0.098295853 -0.018453291 0.098801940 0.007128531 -0.168285406 -0.452212879 0.875861129
1785983342.400000095 0.084044079 -0.020363044 0.073600174 0.008977589 -0.169270327 -0.449431766 0.877084971
1785983342.410000086 0.094728577 -0.015757902 0.079461273 0.009094425 -0.169212408 -0.450978803 0.876300503
1785983342.420000076 0.096586311 -0.027901474 0.109439643 0.009384056 -0.169308469 -0.451017879 0.876258783
1785983342.430000067 0.095400054 -0.025854092 0.101980470 0.008381926 -0.168764142 -0.451455427 0.876148621
1785983342.440000057 0.092869815 -0.018653626 0.109982832 0.008987835 -0.169058345 -0.451870485 0.875871886
1785983342.450000048 0.102408176 -0.014710890 0.124516149 0.007294401 -0.168079808 -0.451078404 0.876484023
1785983342.460000038 0.104344779 -0.025750713 0.125810246 0.007466956 -0.168130991 -0.449909358 0.877073420
1785983342.470000029 0.117448182 -0.019031679 0.117602990 0.007932952 -0.168284551 -0.450951629 0.876504425
1785983342.480000019 0.116357969 -0.020713575 0.106021543 0.008554435 -0.168603707 -0.451677415 0.876063425
1785983342.490000010 0.110582643 -0.013551439 0.094823216 0.008634074 -0.168605966 -0.452682087 0.875543493
1785983342.500000000 0.103884994 -0.013321833 0.091201978 0.008859456 -0.168707915 -0.454773972 0.874436838
1785983342.509999990 0.111880359 -0.024910600 0.092440060 0.010047016 -0.169309810 -0.455283776 0.874042292
1785983342.519999981 0.108538292 -0.021774945 0.101624236 0.009694838 -0.169147159 -0.453827000 0.874835015
1785983342.529999971 0.112373469 -0.007410939 0.127349825 0.011006708 -0.169782232 -0.453270403 0.874985021
1785983342.539999962 0.120184868 -0.016325844 0.116857141 0.010022676 -0.169213871 -0.452035207 0.875745616
1785983342.549999952 0.114061220 -0.042006090 0.091339117 0.008742493 -0.168457392 -0.452167511 0.875836867
1785983342.559999943 0.110212705 -0.052650876 0.078249188 0.007697417 -0.167930668 -0.451567819 0.876257123
1785983342.569999933 0.106749095 -0.039440312 0.080519001 0.007876018 -0.168029089 -0.453329951 0.875326310
