timestamp,from_id,to_id,range,std
1785985334.65,8,1,3.951422929763794,0.1
1785985334.65,8,2,4.3746018409729,0.1
1785985334.65,8,3,4.840817451477051,0.1
1785985334.65,9,0,4.394579887390137,0.1
1785985334.65,9,1,4.087677478790283,0.1
1785985334.65,9,2,4.494856357574463,0.1
1785985334.65,9,3,4.55507230758667,0.1
1785985334.66,8,0,4.556325912475586,0.1
1785985334.66,8,1,3.9144229888916016,0.1
1785985334.66,8,2,4.3586015701293945,0.1
1785985334.66,8,3,4.852817535400391,0.1
1785985334.66,9,0,4.43858003616333,0.1
1785985334.66,9,1,4.101677417755127,0.1
1785985334.66,9,2,4.54585599899292,0.1
1785985334.66,9,3,4.599071979522705,0.1
1785985334.67,8,0,4.597325801849365,0.1
1785985334.67,8,1,3.9264228343963623,0.1
1785985334.67,8,2,4.319601535797119,0.1
1785985334.67,8,3,4.829817771911621,0.1
1785985334.67,9,0,4.413579940795898,0.1
1785985334.67,9,1,4.1296772956848145,0.1
1785985334.67,9,2,4.476856231689453,0.1
1785985334.67,9,3,4.617072105407715,0.1
1785985334.68,8,0,4.604325771331787,0.1
1785985334.68,8,1,3.942422866821289,0.1
1785985334.68,8,2,4.407601833343506,0.1
1785985334.68,8,3,4.831817626953125,0.1
1785985334.68,9,0,4.424580097198486,0.1
1785985334.68,9,1,4.113677501678467,0.1
1785985334.68,9,2,4.589856147766113,0.1
1785985334.68,9,3,4.583072185516357,0.1
1785985334.69,8,0,4.565325736999512,0.1
1785985334.69,8,1,3.9054229259490967,0.1
1785985334.69,8,2,4.356601715087891,0.1
1785985334.69,8,3,4.822817802429199,0.1
1785985334.69,9,0,4.390579700469971,0.1
1785985334.69,9,1,4.110677242279053,0.1
1785985334.69,9,2,4.499855995178223,0.1
1785985334.69,9,3,4.534072399139404,0.1
1785985334.7,8,0,4.595325946807861,0.1
1785985334.7,8,1,3.940422773361206,0.1
1785985334.7,8,2,4.381601810455322,0.1
1785985334.7,8,3,4.836817741394043,0.1
1785985334.7,9,0,4.415579795837402,0.1
1785985334.7,9,1,4.104677200317383,0.1
1785985334.7,9,2,4.601856231689453,0.1
1785985334.7,9,3,4.626072406768799,0.1
1785985334.71,8,0,4.600326061248779,0.1
1785985334.71,8,1,3.9194228649139404,0.1
1785985334.71,8,2,4.425601482391357,0.1
1785985334.71,8,3,4.817817687988281,0.1
1785985334.71,9,0,4.429579734802246,0.1
1785985334.71,9,1,4.087677478790283,0.1
1785985334.71,9,2,4.513856410980225,0.1
1785985334.71,9,3,4.631072044372559,0.1
1785985334.72,8,0,4.632325649261475,0.1
1785985334.72,8,1,3.942422866821289,0.1
1785985334.72,8,2,4.3746018409729,0.1
1785985334.72,8,3,4.8088178634643555,0.1
1785985334.72,9,0,4.401579856872559,0.1
1785985334.72,9,1,4.076677322387695,0.1
1785985334.72,9,2,4.501856327056885,0.1
1785985334.72,9,3,4.592072010040283,0.1
1785985334.73,8,0,4.591325759887695,0.1
1785985334.73,8,1,3.942422866821289,0.1
1785985334.73,8,2,4.365601539611816,0.1
1785985334.73,8,3,4.820817470550537,0.1
1785985334.73,9,0,4.459579944610596,0.1
1785985334.73,9,1,4.097677230834961,0.1
1785985334.73,9,2,4.5158562660217285,0.1
1785985334.73,9,3,4.5730719566345215,0.1
1785985334.74,8,0,4.595325946807861,0.1
1785985334.74,8,1,3.9604227542877197,0.1
1785985334.74,8,2,4.437601566314697,0.1
1785985334.74,8,3,4.845817565917969,0.1
1785985334.74,9,0,4.4035797119140625,0.1
1785985334.74,9,1,4.117677211761475,0.1
1785985334.74,9,2,4.504856109619141,0.1
1785985334.74,9,3,4.66807222366333,0.1
1785985334.75,8,0,4.593325614929199,0.1
1785985334.75,8,1,3.9284229278564453,0.1
1785985334.75,8,2,4.37960147857666,0.1
1785985334.75,8,3,4.813817501068115,0.1
1785985334.75,9,0,4.422579765319824,0.1
1785985334.75,9,1,4.090677261352539,0.1
1785985334.75,9,2,4.55785608291626,0.1
1785985334.75,9,3,4.594072341918945,0.1
1785985334.76,8,0,4.604325771331787,0.1
1785985334.76,8,1,3.9724228382110596,0.1
1785985334.76,8,2,4.388601779937744,0.1
1785985334.76,8,3,4.843817710876465,0.1
1785985334.76,9,0,4.401579856872559,0.1
1785985334.76,9,1,4.060677528381348,0.1
1785985334.76,9,2,4.464856147766113,0.1
1785985334.76,9,3,4.527071952819824,0.1
1785985334.77,8,0,4.5883259773254395,0.1
1785985334.77,8,1,3.933422803878784,0.1
1785985334.77,8,2,4.464601516723633,0.1
1785985334.77,8,3,4.847817420959473,0.1
1785985334.77,9,0,4.396579742431641,0.1
1785985334.77,9,1,4.080677509307861,0.1
1785985334.77,9,2,4.573856353759766,0.1
1785985334.77,9,3,4.606071949005127,0.1
1785985334.78,8,0,4.607326030731201,0.1
1785985334.78,8,1,3.9104228019714355,0.1
1785985334.78,8,2,4.402601718902588,0.1
1785985334.78,8,3,4.8708176612854,0.1
1785985334.78,9,0,4.4615797996521,0.1
1785985334.78,9,1,4.080677509307861,0.1
1785985334.78,9,2,4.476856231689453,0.1
1785985334.78,9,3,4.596072196960449,0.1
1785985334.79,8,0,4.607326030731201,0.1
1785985334.79,8,1,3.942422866821289,0.1
1785985334.79,8,2,4.384601593017578,0.1
1785985334.79,8,3,4.845817565917969,0.1
1785985334.79,9,0,4.387579917907715,0.1
1785985334.79,9,1,4.078677177429199,0.1
1785985334.79,9,2,4.548856258392334,0.1
1785985334.79,9,3,4.606071949005127,0.1
1785985334.8,8,0,4.604325771331787,0.1
1785985334.8,8,1,3.9164228439331055,0.1
1785985334.8,8,2,4.384601593017578,0.1
1785985334.8,8,3,4.875817775726318,0.1
1785985334.8,9,0,4.424580097198486,0.1
1785985334.8,9,1,4.048677444458008,0.1
1785985334.8,9,2,4.471856117248535,0.1
1785985334.8,9,3,4.55507230758667,0.1
1785985334.81,8,0,4.567326068878174,0.1
1785985334.81,8,1,3.951422929763794,0.1
1785985334.81,8,2,4.400601863861084,0.1
1785985334.81,8,3,4.880817413330078,0.1
1785985334.81,9,0,4.415579795837402,0.1
1785985334.81,9,1,4.099677562713623,0.1
1785985334.81,9,2,4.538856029510498,0.1
1785985334.81,9,3,4.68007230758667,0.1
1785985334.82,8,0,4.595325946807861,0.1
1785985334.82,8,1,3.930422782897949,0.1
1785985334.82,8,2,4.393601894378662,0.1
1785985334.82,8,3,4.866817474365234,0.1
1785985334.82,9,0,4.362579822540283,0.1
1785985334.82,9,1,4.060677528381348,0.1
1785985334.82,9,2,4.483856201171875,0.1
1785985334.82,9,3,4.583072185516357,0.1
1785985334.83,8,0,4.607326030731201,0.1
1785985334.83,8,1,3.9164228439331055,0.1
1785985334.83,8,2,4.393601894378662,0.1
1785985334.83,8,3,4.861817836761475,0.1
1785985334.83,9,0,4.43858003616333,0.1
1785985334.83,9,1,4.080677509307861,0.1
1785985334.83,9,2,4.508856296539307,0.1
1785985334.83,9,3,4.613072395324707,0.1
1785985334.84,8,0,4.604325771331787,0.1
1785985334.84,8,1,3.942422866821289,0.1
1785985334.84,8,2,4.39760160446167,0.1
1785985334.84,8,3,4.843817710876465,0.1
1785985334.84,9,0,4.4035797119140625,0.1
1785985334.84,9,1,4.062677383422852,0.1
1785985334.84,9,2,4.52285623550415,0.1
1785985334.84,9,3,4.559072017669678,0.1
1785985334.85,8,0,4.574326038360596,0.1
1785985334.85,8,1,3.9004228115081787,0.1
1785985334.85,8,2,4.395601749420166,0.1
1785985334.85,8,3,4.852817535400391,0.1
1785985334.85,9,0,4.470580101013184,0.1
1785985334.85,9,1,4.110677242279053,0.1
1785985334.85,9,2,4.462856292724609,0.1
1785985334.85,9,3,4.622072219848633,0.1
1785985334.86,8,0,4.614326000213623,0.1
1785985334.86,8,1,3.944422960281372,0.1
1785985334.86,8,2,4.434601783752441,0.1
1785985334.86,8,3,4.8598175048828125,0.1
1785985334.86,9,0,4.387579917907715,0.1
1785985334.86,9,1,4.101677417755127,0.1
1785985334.86,9,2,4.5718560218811035,0.1
1785985334.86,9,3,4.5730719566345215,0.1
1785985334.87,8,0,4.595325946807861,0.1
1785985334.87,8,1,3.933422803878784,0.1
1785985334.87,8,2,4.400601863861084,0.1
1785985334.87,8,3,4.875817775726318,0.1
1785985334.87,9,0,4.43858003616333,0.1
1785985334.87,9,1,4.122677326202393,0.1
1785985334.87,9,2,4.4558563232421875,0.1
1785985334.87,9,3,4.564072132110596,0.1
1785985334.88,8,0,4.623325824737549,0.1
1785985334.88,8,1,3.9144229888916016,0.1
1785985334.88,8,2,4.3676018714904785,0.1
1785985334.88,8,3,4.806817531585693,0.1
1785985334.88,9,0,4.424580097198486,0.1
1785985334.88,9,1,4.071677207946777,0.1
1785985334.88,9,2,4.54585599899292,0.1
1785985334.88,9,3,4.633072376251221,0.1
1785985334.89,8,0,4.593325614929199,0.1
1785985334.89,8,1,3.9104228019714355,0.1
1785985334.89,8,2,4.347601890563965,0.1
1785985334.89,8,3,4.829817771911621,0.1
1785985334.89,9,0,4.383579730987549,0.1
1785985334.89,9,1,4.090677261352539,0.1
1785985334.89,9,2,4.423856258392334,0.1
1785985334.89,9,3,4.65007209777832,0.1
1785985334.9,8,0,4.614326000213623,0.1
1785985334.9,8,1,3.940422773361206,0.1
1785985334.9,8,2,4.404601573944092,0.1
1785985334.9,8,3,4.8598175048828125,0.1
1785985334.9,9,0,4.459579944610596,0.1
1785985334.9,9,1,4.080677509307861,0.1
1785985334.9,9,2,4.589856147766113,0.1
1785985334.9,9,3,4.6380720138549805,0.1
1785985334.91,8,0,4.604325771331787,0.1
1785985334.91,8,1,3.9194228649139404,0.1
1785985334.91,8,2,4.384601593017578,0.1
1785985334.91,8,3,4.838817596435547,0.1
1785985334.91,9,0,4.399580001831055,0.1
1785985334.91,9,1,4.090677261352539,0.1
1785985334.91,9,2,4.4468560218811035,0.1
1785985334.91,9,3,4.592072010040283,0.1
1785985334.92,8,0,4.602325916290283,0.1
1785985334.92,8,1,3.942422866821289,0.1
1785985334.92,8,2,4.3746018409729,0.1
1785985334.92,8,3,4.850817680358887,0.1
1785985334.92,9,0,4.424580097198486,0.1
1785985334.92,9,1,4.097677230834961,0.1
1785985334.92,9,2,4.518856048583984,0.1
1785985334.92,9,3,4.580072402954102,0.1
1785985334.93,8,0,4.593325614929199,0.1
1785985334.93,8,1,3.930422782897949,0.1
1785985334.93,8,2,4.39760160446167,0.1
1785985334.93,8,3,4.877817630767822,0.1
1785985334.93,9,0,4.415579795837402,0.1
1785985334.93,9,1,4.136677265167236,0.1
1785985334.93,9,2,4.474856376647949,0.1
1785985334.93,9,3,4.633072376251221,0.1
1785985334.94,8,0,4.602325916290283,0.1
1785985334.94,8,1,3.9194228649139404,0.1
1785985334.94,8,2,4.337601661682129,0.1
1785985334.94,8,3,4.875817775726318,0.1
1785985334.94,9,0,4.387579917907715,0.1
1785985334.94,9,1,4.083677291870117,0.1
1785985334.94,9,2,4.5118560791015625,0.1
1785985334.94,9,3,4.585072040557861,0.1
1785985334.95,8,0,4.609325885772705,0.1
1785985334.95,8,1,3.946422815322876,0.1
1785985334.95,8,2,4.3676018714904785,0.1
1785985334.95,8,3,4.8708176612854,0.1
1785985334.95,9,0,4.4175801277160645,0.1
1785985334.95,9,1,4.101677417755127,0.1
1785985334.95,9,2,4.467856407165527,0.1
1785985334.95,9,3,4.52507209777832,0.1
1785985334.96,8,0,4.597325801849365,0.1
1785985334.96,8,1,3.898422956466675,0.1
1785985334.96,8,2,4.416601657867432,0.1
1785985334.96,8,3,4.829817771911621,0.1
1785985334.96,9,0,4.385580062866211,0.1
1785985334.96,9,1,4.083677291870117,0.1
1785985334.96,9,2,4.488856315612793,0.1
1785985334.96,9,3,4.624072074890137,0.1
1785985334.97,8,0,4.611325740814209,0.1
1785985334.97,8,1,3.9104228019714355,0.1
1785985334.97,8,2,4.414601802825928,0.1
1785985334.97,8,3,4.880817413330078,0.1
1785985334.97,9,0,4.440579891204834,0.1
1785985334.97,9,1,4.115677356719971,0.1
1785985334.97,9,2,4.541856288909912,0.1
1785985334.97,9,3,4.6470723152160645,0.1
1785985334.98,8,0,4.628325939178467,0.1
1785985334.98,8,1,3.942422866821289,0.1
1785985334.98,8,2,4.321601867675781,0.1
1785985334.98,8,3,4.884817600250244,0.1
1785985334.98,9,0,4.410579681396484,0.1
1785985334.98,9,1,4.04367733001709,0.1
1785985334.98,9,2,4.464856147766113,0.1
1785985334.98,9,3,4.626072406768799,0.1
1785985334.99,8,0,4.604325771331787,0.1
1785985334.99,8,1,3.930422782897949,0.1
1785985334.99,8,2,4.451601505279541,0.1
1785985334.99,8,3,4.861817836761475,0.1
1785985334.99,9,0,4.394579887390137,0.1
1785985334.99,9,1,4.03767728805542,0.1
1785985334.99,9,2,4.501856327056885,0.1
1785985334.99,9,3,4.615072250366211,0.1
1785985335.0,8,0,4.604325771331787,0.1
1785985335.0,8,1,3.937422752380371,0.1
1785985335.0,8,2,4.407601833343506,0.1
1785985335.0,8,3,4.831817626953125,0.1
1785985335.0,9,0,4.399580001831055,0.1
1785985335.0,9,1,4.099677562713623,0.1
1785985335.0,9,2,4.497856140136719,0.1
1785985335.0,9,3,4.589072227478027,0.1
1785985335.01,8,0,4.574326038360596,0.1
1785985335.01,8,1,3.9034228324890137,0.1
1785985335.01,8,2,4.3676018714904785,0.1
1785985335.01,8,3,4.887817859649658,0.1
1785985335.01,9,0,4.392580032348633,0.1
1785985335.01,9,1,4.090677261352539,0.1
1785985335.01,9,2,4.5528564453125,0.1
1785985335.01,9,3,4.615072250366211,0.1
1785985335.02,8,0,4.637325763702393,0.1
1785985335.02,8,1,3.9164228439331055,0.1
1785985335.02,8,2,4.4186015129089355,0.1
1785985335.02,8,3,4.845817565917969,0.1
1785985335.02,9,0,4.433579921722412,0.1
1785985335.02,9,1,4.090677261352539,0.1
1785985335.02,9,2,4.5118560791015625,0.1
1785985335.02,9,3,4.599071979522705,0.1
1785985335.03,8,0,4.614326000213623,0.1
1785985335.03,8,1,3.946422815322876,0.1
1785985335.03,8,2,4.328601837158203,0.1
1785985335.03,8,3,4.854817867279053,0.1
1785985335.03,9,0,4.424580097198486,0.1
1785985335.03,9,1,4.076677322387695,0.1
1785985335.03,9,2,4.52285623550415,0.1
1785985335.03,9,3,4.557072162628174,0.1
1785985335.04,8,0,4.623325824737549,0.1
1785985335.04,8,1,3.940422773361206,0.1
1785985335.04,8,2,4.3916015625,0.1
1785985335.04,8,3,4.843817710876465,0.1
1785985335.04,9,0,4.401579856872559,0.1
1785985335.04,9,1,4.076677322387695,0.1
1785985335.04,9,2,4.54585599899292,0.1
1785985335.04,9,3,4.583072185516357,0.1
1785985335.05,8,0,4.607326030731201,0.1
1785985335.05,8,1,3.937422752380371,0.1
1785985335.05,8,2,4.381601810455322,0.1
1785985335.05,8,3,4.852817535400391,0.1
1785985335.05,9,0,4.424580097198486,0.1
1785985335.05,9,1,4.122677326202393,0.1
1785985335.05,9,2,4.439856052398682,0.1
1785985335.05,9,3,4.617072105407715,0.1
1785985335.06,8,0,4.609325885772705,0.1
1785985335.06,8,1,3.9674229621887207,0.1
1785985335.06,8,2,4.347601890563965,0.1
1785985335.06,8,3,4.875817775726318,0.1
1785985335.06,9,0,4.401579856872559,0.1
1785985335.06,9,1,4.110677242279053,0.1
1785985335.06,9,2,4.5758562088012695,0.1
1785985335.06,9,3,4.587072372436523,0.1
1785985335.07,8,0,4.604325771331787,0.1
1785985335.07,8,1,3.9164228439331055,0.1
1785985335.07,8,2,4.354601860046387,0.1
1785985335.07,8,3,4.820817470550537,0.1
1785985335.07,9,0,4.392580032348633,0.1
1785985335.07,9,1,4.085677623748779,0.1
1785985335.07,9,2,4.462856292724609,0.1
1785985335.07,9,3,4.585072040557861,0.1
1785985335.08,8,0,4.567326068878174,0.1
1785985335.08,8,1,3.9194228649139404,0.1
1785985335.08,8,2,4.37960147857666,0.1
1785985335.08,8,3,4.845817565917969,0.1
1785985335.08,9,0,4.4035797119140625,0.1
1785985335.08,9,1,4.117677211761475,0.1
1785985335.08,9,2,4.5808563232421875,0.1
1785985335.08,9,3,4.5760722160339355,0.1
1785985335.09,8,0,4.602325916290283,0.1
1785985335.09,8,1,3.9194228649139404,0.1
1785985335.09,8,2,4.4186015129089355,0.1
1785985335.09,8,3,4.824817657470703,0.1
1785985335.09,9,0,4.429579734802246,0.1
1785985335.09,9,1,4.101677417755127,0.1
1785985335.09,9,2,4.476856231689453,0.1
1785985335.09,9,3,4.654072284698486,0.1
1785985335.1,8,0,4.591325759887695,0.1
1785985335.1,8,1,3.9284229278564453,0.1
1785985335.1,8,2,4.344601631164551,0.1
1785985335.1,8,3,4.838817596435547,0.1
1785985335.1,9,0,4.401579856872559,0.1
1785985335.1,9,1,4.094677448272705,0.1
1785985335.1,9,2,4.488856315612793,0.1
1785985335.1,9,3,4.617072105407715,0.1
1785985335.11,8,0,4.5793256759643555,0.1
1785985335.11,8,1,3.9234228134155273,0.1
1785985335.11,8,2,4.3916015625,0.1
1785985335.11,8,3,4.847817420959473,0.1
1785985335.11,9,0,4.410579681396484,0.1
1785985335.11,9,1,4.076677322387695,0.1
1785985335.11,9,2,4.548856258392334,0.1
1785985335.11,9,3,4.580072402954102,0.1
1785985335.12,8,0,4.581326007843018,0.1
1785985335.12,8,1,3.949422836303711,0.1
1785985335.12,8,2,4.402601718902588,0.1
1785985335.12,8,3,4.836817741394043,0.1
1785985335.12,9,0,4.406579971313477,0.1
1785985335.12,9,1,4.097677230834961,0.1
1785985335.12,9,2,4.485856056213379,0.1
1785985335.12,9,3,4.631072044372559,0.1
1785985335.13,8,0,4.581326007843018,0.1
1785985335.13,8,1,3.9104228019714355,0.1
1785985335.13,8,2,4.370601654052734,0.1
1785985335.13,8,3,4.857817649841309,0.1
1785985335.13,9,0,4.399580001831055,0.1
1785985335.13,9,1,4.113677501678467,0.1
1785985335.13,9,2,4.5528564453125,0.1
1785985335.13,9,3,4.610072135925293,0.1
1785985335.14,8,0,4.584325790405273,0.1
1785985335.14,8,1,3.944422960281372,0.1
1785985335.14,8,2,4.307601451873779,0.1
1785985335.14,8,3,4.891817569732666,0.1
1785985335.14,9,0,4.424580097198486,0.1
1785985335.14,9,1,4.110677242279053,0.1
1785985335.14,9,2,4.469856262207031,0.1
1785985335.14,9,3,4.5730719566345215,0.1
1785985335.15,8,0,4.572325706481934,0.1
1785985335.15,8,1,3.942422866821289,0.1
1785985335.15,8,2,4.351601600646973,0.1
1785985335.15,8,3,4.815817832946777,0.1
1785985335.15,9,0,4.415579795837402,0.1
1785985335.15,9,1,4.094677448272705,0.1
1785985335.15,9,2,4.53485631942749,0.1
1785985335.15,9,3,4.546072006225586,0.1
1785985335.16,8,0,4.563325881958008,0.1
1785985335.16,8,1,3.9194228649139404,0.1
1785985335.16,8,2,4.414601802825928,0.1
1785985335.16,8,3,4.857817649841309,0.1
1785985335.16,9,0,4.4085798263549805,0.1
1785985335.16,9,1,4.099677562713623,0.1
1785985335.16,9,2,4.518856048583984,0.1
1785985335.16,9,3,4.654072284698486,0.1
1785985335.17,8,0,4.584325790405273,0.1
1785985335.17,8,1,3.946422815322876,0.1
1785985335.17,8,2,4.349601745605469,0.1
1785985335.17,8,3,4.877817630767822,0.1
1785985335.17,9,0,4.42657995223999,0.1
1785985335.17,9,1,4.057677268981934,0.1
1785985335.17,9,2,4.5158562660217285,0.1
1785985335.17,9,3,4.620072364807129,0.1
1785985335.18,8,0,4.567326068878174,0.1
1785985335.18,8,1,3.944422960281372,0.1
1785985335.18,8,2,4.317601680755615,0.1
1785985335.18,8,3,4.8598175048828125,0.1
1785985335.18,9,0,4.396579742431641,0.1
1785985335.18,9,1,4.074677467346191,0.1
1785985335.18,9,2,4.5208563804626465,0.1
1785985335.18,9,3,4.5780720710754395,0.1
1785985335.19,8,0,4.565325736999512,0.1
1785985335.19,8,1,3.933422803878784,0.1
1785985335.19,8,2,4.381601810455322,0.1
1785985335.19,8,3,4.8598175048828125,0.1
1785985335.19,9,0,4.436579704284668,0.1
1785985335.19,9,1,4.0646772384643555,0.1
1785985335.19,9,2,4.464856147766113,0.1
1785985335.19,9,3,4.603072166442871,0.1
1785985335.2,8,0,4.609325885772705,0.1
1785985335.2,8,1,3.9264228343963623,0.1
1785985335.2,8,2,4.416601657867432,0.1
1785985335.2,8,3,4.854817867279053,0.1
1785985335.2,9,0,4.424580097198486,0.1
1785985335.2,9,1,4.069677352905273,0.1
1785985335.2,9,2,4.54585599899292,0.1
1785985335.2,9,3,4.626072406768799,0.1
1785985335.21,8,0,4.584325790405273,0.1
1785985335.21,8,1,3.9634227752685547,0.1
1785985335.21,8,2,4.372601509094238,0.1
1785985335.21,8,3,4.88281774520874,0.1
1785985335.21,9,0,4.401579856872559,0.1
1785985335.21,9,1,4.074677467346191,0.1
1785985335.21,9,2,4.425856113433838,0.1
1785985335.21,9,3,4.585072040557861,0.1
1785985335.22,8,0,4.57032585144043,0.1
1785985335.22,8,1,3.9284229278564453,0.1
1785985335.22,8,2,4.360601902008057,0.1
1785985335.22,8,3,4.877817630767822,0.1
1785985335.22,9,0,4.415579795837402,0.1
1785985335.22,9,1,4.090677261352539,0.1
1785985335.22,9,2,4.594856262207031,0.1
1785985335.22,9,3,4.534072399139404,0.1
1785985335.23,8,0,4.602325916290283,0.1
1785985335.23,8,1,3.935422897338867,0.1
1785985335.23,8,2,4.354601860046387,0.1
1785985335.23,8,3,4.857817649841309,0.1
1785985335.23,9,0,4.401579856872559,0.1
1785985335.23,9,1,4.104677200317383,0.1
1785985335.23,9,2,4.4468560218811035,0.1
1785985335.23,9,3,4.546072006225586,0.1
1785985335.24,8,0,4.572325706481934,0.1
1785985335.24,8,1,3.958422899246216,0.1
1785985335.24,8,2,4.455601692199707,0.1
1785985335.24,8,3,4.875817775726318,0.1
1785985335.24,9,0,4.399580001831055,0.1
1785985335.24,9,1,4.099677562713623,0.1
1785985335.24,9,2,4.53485631942749,0.1
1785985335.24,9,3,4.643072128295898,0.1
1785985335.25,8,0,4.600326061248779,0.1
1785985335.25,8,1,3.933422803878784,0.1
1785985335.25,8,2,4.432601451873779,0.1
1785985335.25,8,3,4.887817859649658,0.1
1785985335.25,9,0,4.399580001831055,0.1
1785985335.25,9,1,4.117677211761475,0.1
1785985335.25,9,2,4.464856147766113,0.1
1785985335.25,9,3,4.624072074890137,0.1
1785985335.26,8,0,4.5883259773254395,0.1
1785985335.26,8,1,3.933422803878784,0.1
1785985335.26,8,2,4.414601802825928,0.1
1785985335.26,8,3,4.9198174476623535,0.1
1785985335.26,9,0,4.43858003616333,0.1
1785985335.26,9,1,4.092677593231201,0.1
1785985335.26,9,2,4.548856258392334,0.1
1785985335.26,9,3,4.624072074890137,0.1
1785985335.27,8,0,4.572325706481934,0.1
1785985335.27,8,1,3.935422897338867,0.1
1785985335.27,8,2,4.42160177230835,0.1
1785985335.27,8,3,4.866817474365234,0.1
1785985335.27,9,0,4.415579795837402,0.1
1785985335.27,9,1,4.106677532196045,0.1
1785985335.27,9,2,4.529856204986572,0.1
1785985335.27,9,3,4.592072010040283,0.1
1785985335.28,8,0,4.6483259201049805,0.1
1785985335.28,8,1,3.9284229278564453,0.1
1785985335.28,8,2,4.441601753234863,0.1
1785985335.28,8,3,4.8638176918029785,0.1
1785985335.28,9,0,4.387579917907715,0.1
1785985335.28,9,1,4.074677467346191,0.1
1785985335.28,9,2,4.5208563804626465,0.1
1785985335.28,9,3,4.626072406768799,0.1
1785985335.29,8,0,4.628325939178467,0.1
1785985335.29,8,1,3.935422897338867,0.1
1785985335.29,8,2,4.377601623535156,0.1
1785985335.29,8,3,4.889817714691162,0.1
1785985335.29,9,0,4.378580093383789,0.1
1785985335.29,9,1,4.069677352905273,0.1
1785985335.29,9,2,4.55785608291626,0.1
1785985335.29,9,3,4.594072341918945,0.1
1785985335.3,8,0,4.593325614929199,0.1
1785985335.3,8,1,3.933422803878784,0.1
1785985335.3,8,2,4.360601902008057,0.1
1785985335.3,8,3,4.873817443847656,0.1
1785985335.3,9,0,4.399580001831055,0.1
1785985335.3,9,1,4.071677207946777,0.1
1785985335.3,9,2,4.508856296539307,0.1
1785985335.3,9,3,4.559072017669678,0.1
1785985335.31,8,0,4.607326030731201,0.1
1785985335.31,8,1,3.9144229888916016,0.1
1785985335.31,8,2,4.469601631164551,0.1
1785985335.31,8,3,4.861817836761475,0.1
1785985335.31,9,0,4.4175801277160645,0.1
1785985335.31,9,1,4.094677448272705,0.1
1785985335.31,9,2,4.55785608291626,0.1
1785985335.31,9,3,4.520071983337402,0.1
1785985335.32,8,0,4.637325763702393,0.1
1785985335.32,8,1,3.949422836303711,0.1
1785985335.32,8,2,4.39760160446167,0.1
1785985335.32,8,3,4.833817481994629,0.1
1785985335.32,9,0,4.413579940795898,0.1
1785985335.32,9,1,4.106677532196045,0.1
1785985335.32,9,2,4.481856346130371,0.1
1785985335.32,9,3,4.629072189331055,0.1
1785985335.33,8,0,4.616325855255127,0.1
1785985335.33,8,1,3.9104228019714355,0.1
1785985335.33,8,2,4.37960147857666,0.1
