timestamp,magnetic_field.x,magnetic_field.y,magnetic_field.z
1.437023639678955,-2.7018362283706667e-05,4.972817003726959e-05,-4.65570628643036e-05
1.4530401229858398,-2.7047812938690188e-05,4.921956062316894e-05,-4.622165560722352e-05
1.4611461162567139,-2.720979452133179e-05,4.930675029754638e-05,-4.7300794720649726e-05
1.477832317352295,-2.729814946651459e-05,4.911783933639526e-05,-4.727162718772889e-05
1.5018272399902344,-2.7401232719421388e-05,4.9234092235565184e-05,-4.7359123826026925e-05
1.521822214126587,-2.734232842922211e-05,4.940847158432006e-05,-4.734454154968263e-05
1.5299501419067383,-2.6738572120666503e-05,4.8870801925659176e-05,-4.760703742504121e-05
1.5458266735076904,-2.726869881153107e-05,4.907424449920654e-05,-4.7125795483589184e-05
1.5618157386779785,-2.738650441169739e-05,4.9234092235565184e-05,-4.743203818798066e-05
1.5738277435302734,-2.6959457993507388e-05,4.913236796855926e-05,-4.772369861602784e-05
1.5938477516174316,-2.731287479400635e-05,4.929221570491791e-05,-4.718412756919862e-05
1.6018197536468506,-2.77104675769806e-05,4.948112964630127e-05,-4.74757879972458e-05
1.6178157329559326,-2.6959457993507388e-05,4.9495661258697504e-05,-4.700913429260255e-05
1.6298186779022217,-2.7121442556381227e-05,4.921956062316894e-05,-4.7242462635040296e-05
1.6458494663238525,-2.6871106028556825e-05,4.939393997192382e-05,-4.706746637821199e-05
1.6586463451385498,-2.741595506668091e-05,4.900158643722534e-05,-4.715496301651002e-05
1.6746134757995605,-2.7401232719421388e-05,4.9045178294181816e-05,-4.681955575942994e-05
1.6866414546966553,-2.723924517631531e-05,4.8740014433860775e-05,-4.734454154968263e-05
1.7043485641479492,-2.718034386634827e-05,4.90597128868103e-05,-4.7023716568946846e-05
1.7218594551086426,-2.6768025755882265e-05,4.927768707275391e-05,-4.757786691188813e-05
1.733830451965332,-2.6841652393341067e-05,4.8725482821464536e-05,-4.715496301651002e-05
1.7458229064941406,-2.6930007338523867e-05,4.8928928375244135e-05,-4.68049705028534e-05
1.7618122100830078,-2.6944732666015627e-05,4.8827207088470455e-05,-4.718412756919862e-05
1.77382493019104,-2.6664942502975467e-05,4.8667359352111815e-05,-4.762161970138551e-05
1.7938401699066162,-2.7091991901397707e-05,4.926315546035766e-05,-4.667372703552247e-05
1.8058230876922607,-2.6885831356048582e-05,4.943753480911255e-05,-4.697996973991395e-05
1.8178112506866455,-2.6753297448158267e-05,4.93648737668991e-05,-4.731537699699403e-05
1.8378229141235352,-2.738650441169739e-05,4.916143417358398e-05,-4.74757879972458e-05
1.8498106002807617,-2.691527903079987e-05,4.926315546035766e-05,-4.686330258846284e-05
1.861830711364746,-2.723924517631531e-05,4.932128190994262e-05,-4.74757879972458e-05
1.8778207302093506,-2.6753297448158267e-05,4.916143417358398e-05,-4.74466234445572e-05
1.8898186683654785,-2.6959457993507388e-05,4.946659803390503e-05,-4.719870984554292e-05
1.9058213233947754,-2.6944732666015627e-05,4.9234092235565184e-05,-4.68049705028534e-05
1.9178106784820557,-2.748958468437195e-05,4.9030649662017816e-05,-4.709663093090058e-05
1.9338157176971436,-2.716561853885651e-05,4.927768707275391e-05,-4.665914475917817e-05
1.9458332061767578,-2.6930007338523867e-05,4.9045178294181816e-05,-4.737370908260346e-05
1.9618101119995117,-2.6974183320999148e-05,4.889986515045165e-05,-4.692163765430452e-05
1.9779212474822998,-2.6856380701065065e-05,4.871095418930053e-05,-4.727162718772889e-05
2.001910924911499,-2.7003636956214907e-05,4.919049739837646e-05,-4.753412008285524e-05
2.0218582153320312,-2.741595506668091e-05,4.958285093307495e-05,-4.699455201625825e-05
2.029818058013916,-2.728342413902283e-05,4.93648737668991e-05,-4.708204865455628e-05
2.049806833267212,-2.7327603101730348e-05,4.9045178294181816e-05,-4.6877887845039376e-05
2.0618069171905518,-2.725397348403931e-05,4.894345998764037e-05,-4.695080220699311e-05
2.0739548206329346,-2.7018362283706667e-05,4.879814386367797e-05,-4.7636201977729805e-05
2.089815855026245,-2.7077263593673708e-05,4.9045178294181816e-05,-4.692163765430452e-05
2.105818510055542,-2.719506919384003e-05,4.9030649662017816e-05,-4.7023716568946846e-05
2.117806911468506,-2.7091991901397707e-05,4.916143417358398e-05,-4.6644559502601634e-05
2.1378071308135986,-2.7136167883872988e-05,4.8987054824829095e-05,-4.8000776767730725e-05
2.1538097858428955,-2.7047812938690188e-05,4.897252023220062e-05,-4.74612057209015e-05
2.1658239364624023,-2.7003636956214907e-05,4.881267249584198e-05,-4.74903702735901e-05
2.1738338470458984,-2.728342413902283e-05,4.860923290252685e-05,-4.778203070163728e-05
2.189823865890503,-2.7003636956214907e-05,4.942300319671631e-05,-4.8000776767730725e-05
2.2027509212493896,-2.716561853885651e-05,4.964097738265991e-05,-4.778203070163728e-05
2.2186191082000732,-2.7474856376647952e-05,4.897252023220062e-05,-4.692163765430452e-05
2.2347288131713867,-2.7739921212196352e-05,4.89143967628479e-05,-4.769453406333924e-05
2.2466318607330322,-2.753376066684723e-05,4.917596578598022e-05,-4.76507842540741e-05
2.262619733810425,-2.729814946651459e-05,4.8725482821464536e-05,-4.708204865455628e-05
2.2746188640594482,-2.743068039417267e-05,4.9030649662017816e-05,-4.779661297798158e-05
2.3026528358459473,-2.7666291594505312e-05,4.924862384796142e-05,-4.74903702735901e-05
2.3186209201812744,-2.772519588470459e-05,4.914690256118774e-05,-4.76507842540741e-05
2.3346188068389893,-2.725397348403931e-05,4.961191415786743e-05,-4.709663093090058e-05
2.350630283355713,-2.743068039417267e-05,4.932128190994262e-05,-4.7300794720649726e-05
2.3586254119873047,-2.756321430206299e-05,4.919049739837646e-05,-4.74757879972458e-05
2.374617338180542,-2.738650441169739e-05,4.897252023220062e-05,-4.766536653041841e-05
2.390639305114746,-2.778409719467164e-05,4.93503451347351e-05,-4.766536653041841e-05
2.4066224098205566,-2.778409719467164e-05,4.8928928375244135e-05,-4.734454154968263e-05
2.418607234954834,-2.722451984882355e-05,4.881267249584198e-05,-4.7257044911384594e-05
2.430633306503296,-2.7091991901397707e-05,4.869642257690429e-05,-4.759244918823243e-05
2.446625232696533,-2.728342413902283e-05,4.860923290252685e-05,-4.727162718772889e-05
2.462674379348755,-2.754848599433899e-05,4.926315546035766e-05,-4.7388291358947766e-05
2.4746062755584717,-2.719506919384003e-05,4.878361225128173e-05,-4.7023716568946846e-05
2.502617359161377,-2.751903533935547e-05,4.868189096450805e-05,-4.7636201977729805e-05
2.518620252609253,-2.723924517631531e-05,4.8885330557823176e-05,-4.683413803577424e-05
2.530761241912842,-2.729814946651459e-05,4.8870801925659176e-05,-4.737370908260346e-05
2.546605348587036,-2.744540572166443e-05,4.863829612731933e-05,-4.766536653041841e-05
2.5586063861846924,-2.725397348403931e-05,4.913236796855926e-05,-4.769453406333924e-05
2.574618339538574,-2.753376066684723e-05,4.8885330557823176e-05,-4.728620946407319e-05
2.5866153240203857,-2.772519588470459e-05,4.910330772399902e-05,-4.767994880676271e-05
2.606619358062744,-2.726869881153107e-05,4.924862384796142e-05,-4.711121320724488e-05
2.622617244720459,-2.7327603101730348e-05,4.930675029754638e-05,-4.7125795483589184e-05
2.630629301071167,-2.7106717228889467e-05,4.869642257690429e-05,-4.714038074016572e-05
2.646618604660034,-2.720979452133179e-05,4.910330772399902e-05,-4.785494506359101e-05
2.65860652923584,-2.735705375671387e-05,4.939393997192382e-05,-4.7825777530670176e-05
2.67541766166687,-2.7091991901397707e-05,4.865282475948333e-05,-4.706746637821199e-05
2.687443494796753,-2.718034386634827e-05,4.901611804962158e-05,-4.67612236738205e-05
2.7034294605255127,-2.768101692199708e-05,4.93648737668991e-05,-4.673205614089967e-05
2.719411611557007,-2.769574224948884e-05,4.943753480911255e-05,-4.722787737846375e-05
2.7354094982147217,-2.7739921212196352e-05,4.924862384796142e-05,-4.7388291358947766e-05
2.7474114894866943,-2.744540572166443e-05,4.930675029754638e-05,-4.711121320724488e-05
2.759413480758667,-2.718034386634827e-05,4.917596578598022e-05,-4.7213295102119455e-05
2.7754147052764893,-2.723924517631531e-05,4.9045178294181816e-05,-4.728620946407319e-05
2.7874205112457275,-2.741595506668091e-05,4.914690256118774e-05,-4.7636201977729805e-05
2.8034846782684326,-2.738650441169739e-05,4.916143417358398e-05,-4.6877887845039376e-05
2.8194096088409424,-2.6826927065849303e-05,4.942300319671631e-05,-4.696538448333741e-05
2.8314225673675537,-2.720979452133179e-05,4.916143417358398e-05,-4.715496301651002e-05
2.8474295139312744,-2.722451984882355e-05,4.900158643722534e-05,-4.686330258846284e-05
2.8634285926818848,-2.726869881153107e-05,4.9045178294181816e-05,-4.719870984554292e-05
2.8794126510620117,-2.751903533935547e-05,4.911783933639526e-05,-4.74466234445572e-05
2.90341854095459,-2.7474856376647952e-05,4.8580166697502135e-05,-4.781119525432588e-05
2.9154179096221924,-2.7003636956214907e-05,4.8740014433860775e-05,-4.695080220699311e-05
2.931424617767334,-2.760739028453827e-05,4.920502603054046e-05,-4.7213295102119455e-05
2.9474117755889893,-2.765156924724579e-05,4.8725482821464536e-05,-4.699455201625825e-05
2.9594168663024902,-2.7828276157379152e-05,4.930675029754638e-05,-4.7242462635040296e-05
2.9754178524017334,-2.8019708395004275e-05,4.911783933639526e-05,-4.706746637821199e-05
2.9874258041381836,-2.804916203022004e-05,4.897252023220062e-05,-4.778203070163728e-05
3.0074098110198975,-2.751903533935547e-05,4.853657484054565e-05,-4.686330258846284e-05
3.0194168090820312,-2.6959457993507388e-05,4.9030649662017816e-05,-4.6877887845039376e-05
3.0314269065856934,-2.735705375671387e-05,4.895799160003662e-05,-4.7359123826026925e-05
3.047463893890381,-2.765156924724579e-05,4.910330772399902e-05,-4.714038074016572e-05
3.0594167709350586,-2.7136167883872988e-05,4.897252023220062e-05,-4.7548702359199534e-05
3.075410842895508,-2.743068039417267e-05,4.9234092235565184e-05,-4.741745591163636e-05
3.08742094039917,-2.734232842922211e-05,4.942300319671631e-05,-4.74903702735901e-05
3.1034188270568848,-2.6959457993507388e-05,4.908877611160278e-05,-4.731537699699403e-05
3.1202127933502197,-2.7401232719421388e-05,4.897252023220062e-05,-4.772369861602784e-05
3.1338417530059814,-2.718034386634827e-05,4.919049739837646e-05,-4.772369861602784e-05
3.1458187103271484,-2.731287479400635e-05,4.972817003726959e-05,-4.7388291358947766e-05
3.162611722946167,-2.720979452133179e-05,4.930675029754638e-05,-4.665914475917817e-05
3.1746227741241455,-2.750431001186371e-05,4.917596578598022e-05,-4.7213295102119455e-05
3.1906471252441406,-2.7150893211364748e-05,4.965550899505615e-05,-4.670289158821107e-05
3.208216905593872,-2.7121442556381227e-05,4.921956062316894e-05,-4.686330258846284e-05
3.2162537574768066,-2.741595506668091e-05,4.927768707275391e-05,-4.661539494991303e-05
3.2362077236175537,-2.718034386634827e-05,4.907424449920654e-05,-4.6629977226257336e-05
3.2483150959014893,-2.7047812938690188e-05,4.93503451347351e-05,-4.703829884529114e-05
3.260226011276245,-2.6988908648490908e-05,4.9597382545471184e-05,-4.674664139747621e-05
3.2762069702148438,-2.729814946651459e-05,4.932128190994262e-05,-4.708204865455628e-05
3.289018154144287,-2.7136167883872988e-05,4.913236796855926e-05,-4.6527898311615e-05
3.305014133453369,-2.726869881153107e-05,4.926315546035766e-05,-4.660081267356873e-05
3.317816972732544,-2.725397348403931e-05,4.89143967628479e-05,-4.630915224552156e-05
3.333817720413208,-2.7091991901397707e-05,4.940847158432006e-05,-4.6775805950164806e-05
3.345874309539795,-2.6988908648490908e-05,4.972817003726959e-05,-4.693621993064881e-05
3.3658223152160645,-2.744540572166443e-05,4.881267249584198e-05,-4.68049705028534e-05
3.3778069019317627,-2.7327603101730348e-05,4.937940835952759e-05,-4.7257044911384594e-05
3.401844024658203,-2.729814946651459e-05,4.917596578598022e-05,-4.6790388226509104e-05
3.4178760051727295,-2.726869881153107e-05,4.917596578598022e-05,-4.722787737846375e-05
3.42980694770813,-2.7401232719421388e-05,4.916143417358398e-05,-4.703829884529114e-05
3.449803352355957,-2.725397348403931e-05,4.943753480911255e-05,-4.6411231160163886e-05
3.461808443069458,-2.725397348403931e-05,4.920502603054046e-05,-4.74612057209015e-05
3.4738593101501465,-2.726869881153107e-05,4.946659803390503e-05,-4.6907055377960216e-05
3.4866225719451904,-2.738650441169739e-05,4.907424449920654e-05,-4.75049525499344e-05
3.502615451812744,-2.77104675769806e-05,4.919049739837646e-05,-4.718412756919862e-05
3.518618583679199,-2.748958468437195e-05,4.93648737668991e-05,-4.7257044911384594e-05
3.5307564735412598,-2.725397348403931e-05,4.924862384796142e-05,-4.703829884529114e-05
3.5466058254241943,-2.731287479400635e-05,4.940847158432006e-05,-4.7125795483589184e-05
3.558605909347534,-2.7327603101730348e-05,4.89143967628479e-05,-4.6877887845039376e-05
3.5746207237243652,-2.725397348403931e-05,4.89143967628479e-05,-4.7402873635292064e-05
3.5866148471832275,-2.723924517631531e-05,4.921956062316894e-05,-4.683413803577424e-05
3.606619119644165,-2.716561853885651e-05,4.942300319671631e-05,-4.697996973991395e-05
3.6226308345794678,-2.737177908420563e-05,4.9335813522338864e-05,-4.76507842540741e-05
3.630628824234009,-2.726869881153107e-05,4.929221570491791e-05,-4.734454154968263e-05
3.6466262340545654,-2.741595506668091e-05,4.946659803390503e-05,-4.75049525499344e-05
3.6586151123046875,-2.7916631102561952e-05,4.930675029754638e-05,-4.715496301651002e-05
3.679445266723633,-2.77988225221634e-05,4.969910383224487e-05,-4.7636201977729805e-05
3.6875011920928955,-2.6974183320999148e-05,4.939393997192382e-05,-4.6907055377960216e-05
3.7034201622009277,-2.7121442556381227e-05,4.948112964630127e-05,-4.74903702735901e-05
3.719409227371216,-2.750431001186371e-05,4.929221570491791e-05,-4.83361840248108e-05
3.7354061603546143,-2.759266495704651e-05,4.916143417358398e-05,-4.760703742504121e-05
3.747406244277954,-2.760739028453827e-05,4.908877611160278e-05,-4.743203818798066e-05
3.7634222507476807,-2.7121442556381227e-05,4.956831932067871e-05,-4.684872031211854e-05
3.7754101753234863,-2.731287479400635e-05,4.943753480911255e-05,-4.7213295102119455e-05
3.803427219390869,-2.763684093952179e-05,4.961191415786743e-05,-4.697996973991395e-05
3.8154141902923584,-2.722451984882355e-05,4.956831932067871e-05,-4.804452359676362e-05
3.831414222717285,-2.753376066684723e-05,4.965550899505615e-05,-4.76507842540741e-05
3.847407102584839,-2.737177908420563e-05,4.961191415786743e-05,-4.7023716568946846e-05
3.859408140182495,-2.719506919384003e-05,4.993160963058472e-05,-4.741745591163636e-05
3.875404119491577,-2.719506919384003e-05,4.965550899505615e-05,-4.7052884101867687e-05
3.8890151977539062,-2.765156924724579e-05,4.924862384796142e-05,-4.779661297798158e-05
3.9050095081329346,-2.7121442556381227e-05,4.975723326206207e-05,-4.732995927333833e-05
3.917009115219116,-2.768101692199708e-05,4.946659803390503e-05,-4.759244918823243e-05
3.9330241680145264,-2.7106717228889467e-05,4.967004060745239e-05,-4.7359123826026925e-05
3.9450082778930664,-2.7077263593673708e-05,4.943753480911255e-05,-4.6775805950164806e-05
3.9610090255737305,-2.6944732666015627e-05,4.93648737668991e-05,-4.74757879972458e-05
3.9730310440063477,-2.7150893211364748e-05,4.972817003726959e-05,-4.769453406333924e-05
3.993046998977661,-2.720979452133179e-05,4.937940835952759e-05,-4.779661297798158e-05
4.005008935928345,-2.718034386634827e-05,4.908877611160278e-05,-4.762161970138551e-05
4.017026901245117,-2.7136167883872988e-05,4.907424449920654e-05,-4.762161970138551e-05
4.033805847167969,-2.743068039417267e-05,4.911783933639526e-05,-4.801535904407502e-05
4.045846939086914,-2.762211561203003e-05,4.914690256118774e-05,-4.769453406333924e-05
4.06581974029541,-2.731287479400635e-05,4.969910383224487e-05,-4.7359123826026925e-05
4.07386589050293,-2.748958468437195e-05,4.920502603054046e-05,-4.703829884529114e-05
4.101830959320068,-2.7150893211364748e-05,4.913236796855926e-05,-4.6688309311866767e-05
4.121798515319824,-2.7033087611198427e-05,4.927768707275391e-05,-4.719870984554292e-05
4.12980580329895,-2.723924517631531e-05,4.919049739837646e-05,-4.673205614089967e-05
4.149802207946777,-2.760739028453827e-05,4.920502603054046e-05,-4.759244918823243e-05
4.173845529556274,-2.737177908420563e-05,4.939393997192382e-05,-4.760703742504121e-05
4.189818382263184,-2.754848599433899e-05,4.885627031326294e-05,-4.751953482627869e-05
4.201939344406128,-2.7474856376647952e-05,4.907424449920654e-05,-4.718412756919862e-05
4.217796325683594,-2.751903533935547e-05,4.907424449920654e-05,-4.731537699699403e-05
4.2337963581085205,-2.753376066684723e-05,4.8885330557823176e-05,-4.661539494991303e-05
4.249795913696289,-2.7077263593673708e-05,4.913236796855926e-05,-4.699455201625825e-05
4.261801719665527,-2.757793962955475e-05,4.930675029754638e-05,-4.7213295102119455e-05
4.27384090423584,-2.716561853885651e-05,4.914690256118774e-05,-4.700913429260255e-05
4.289817810058594,-2.754848599433899e-05,4.8987054824829095e-05,-4.718412756919862e-05
4.301803827285767,-2.726869881153107e-05,4.8885330557823176e-05,-4.661539494991303e-05
4.321837902069092,-2.7121442556381227e-05,4.897252023220062e-05,-4.613415896892548e-05
4.33380651473999,-2.753376066684723e-05,4.881267249584198e-05,-4.667372703552247e-05
4.3458168506622314,-2.7077263593673708e-05,4.939393997192382e-05,-4.7300794720649726e-05
4.361807107925415,-2.731287479400635e-05,4.908877611160278e-05,-4.68049705028534e-05
4.373835802078247,-2.7003636956214907e-05,4.929221570491791e-05,-4.600290954113007e-05
4.38982081413269,-2.6974183320999148e-05,4.926315546035766e-05,-4.638206660747529e-05
4.409806728363037,-2.723924517631531e-05,4.9597382545471184e-05,-4.665914475917817e-05
4.4178147315979,-2.754848599433899e-05,4.875454902648925e-05,-4.65716451406479e-05
4.433804512023926,-2.734232842922211e-05,4.917596578598022e-05,-4.7213295102119455e-05
4.449793338775635,-2.738650441169739e-05,4.913236796855926e-05,-4.737370908260346e-05
4.461798191070557,-2.7077263593673708e-05,4.879814386367797e-05,-4.728620946407319e-05
4.477792263031006,-2.7047812938690188e-05,4.914690256118774e-05,-4.711121320724488e-05
4.502604246139526,-2.720979452133179e-05,4.9597382545471184e-05,-4.714038074016572e-05
4.5186052322387695,-2.7150893211364748e-05,4.90597128868103e-05,-4.751953482627869e-05
4.530851125717163,-2.735705375671387e-05,4.889986515045165e-05,-4.706746637821199e-05
4.546607255935669,-2.7327603101730348e-05,4.885627031326294e-05,-4.718412756919862e-05
4.55858850479126,-2.7401232719421388e-05,4.884173870086669e-05,-4.68049705028534e-05
4.574600696563721,-2.723924517631531e-05,4.8870801925659176e-05,-4.708204865455628e-05
4.5866005420684814,-2.735705375671387e-05,4.930675029754638e-05,-4.695080220699311e-05
4.606601715087891,-2.7931353449821475e-05,4.9030649662017816e-05,-4.696538448333741e-05
4.622602701187134,-2.722451984882355e-05,4.961191415786743e-05,-4.683413803577424e-05
4.6306116580963135,-2.720979452133179e-05,4.9335813522338864e-05,-4.670289158821107e-05
4.64660382270813,-2.746013104915619e-05,4.911783933639526e-05,-4.709663093090058e-05
4.658589124679565,-2.7401232719421388e-05,4.930675029754638e-05,-4.6907055377960216e-05
4.674611806869507,-2.753376066684723e-05,4.93648737668991e-05,-4.711121320724488e-05
4.686609983444214,-2.734232842922211e-05,4.914690256118774e-05,-4.708204865455628e-05
4.702588796615601,-2.744540572166443e-05,4.955378770828246e-05,-4.68049705028534e-05
4.7186009883880615,-2.7474856376647952e-05,4.943753480911255e-05,-4.6877887845039376e-05
4.738603830337524,-2.726869881153107e-05,4.93648737668991e-05,-4.665914475917817e-05
4.746585369110107,-2.7401232719421388e-05,4.917596578598022e-05,-4.706746637821199e-05
4.762591361999512,-2.751903533935547e-05,4.9234092235565184e-05,-4.645498096942903e-05
4.774603366851807,-2.7401232719421388e-05,4.942300319671631e-05,-4.711121320724488e-05
4.806596279144287,-2.7062538266181948e-05,4.924862384796142e-05,-4.697996973991395e-05
4.842603921890259,-2.723924517631531e-05,4.9045178294181816e-05,-4.692163765430452e-05
