# time x y z qx qy qz qw
1785982652.599999905 -0.321076405 -1.403360297 1.112148144 -0.025855366 0.011285208 -0.092831122 0.995282134
1785982652.609999895 -0.300481082 -1.400987716 1.075353952 -0.024443595 0.010593921 -0.093898540 0.995225273
1785982652.619999886 -0.317227965 -1.388546310 1.104356942 -0.024037506 0.010657038 -0.091765305 0.995433451
1785982652.630000114 -0.299398856 -1.383213668 1.127722175 -0.023309211 0.010273448 -0.091498236 0.995479387
1785982652.640000105 -0.301098493 -1.381169276 1.137354599 -0.021408427 0.010302717 -0.089682619 0.995686980
1785982652.650000095 -0.285218076 -1.381408004 1.152480509 -0.019982403 0.010107652 -0.088340443 0.995838594
1785982652.660000086 -0.288517405 -1.394271326 1.161390333 -0.018245147 0.009478023 -0.090948601 0.995643327
1785982652.670000076 -0.273154158 -1.399772126 1.159706901 -0.017273166 0.008833330 -0.090993477 0.995662492
1785982652.680000067 -0.269877858 -1.395344815 1.160008012 -0.015693584 0.008832828 -0.091207998 0.995669018
1785982652.690000057 -0.248657938 -1.403006796 1.172173145 -0.014321309 0.008029834 -0.095635887 0.995280965
1785982652.700000048 -0.249084582 -1.403589267 1.160173438 -0.013014319 0.007537254 -0.097258581 0.995145510
1785982652.710000038 -0.260634754 -1.390798835 1.168343903 -0.012053965 0.007636797 -0.096227549 0.995257072
1785982652.720000029 -0.243656843 -1.379607072 1.170528696 -0.010968941 0.007329354 -0.097284350 0.995169191
1785982652.730000019 -0.233032451 -1.369050861 1.120708600 -0.008828537 0.007066241 -0.096615015 0.995257587
1785982652.740000010 -0.224451771 -1.371602216 1.091138890 -0.008095944 0.006707172 -0.096989591 0.995229867
1785982652.750000000 -0.226099919 -1.389837901 1.110244480 -0.006548377 0.006361764 -0.099208141 0.995024820
1785982652.759999990 -0.196565723 -1.379341865 1.120686948 -0.005846833 0.006122865 -0.098862869 0.995065052
1785982652.769999981 -0.197114181 -1.359327724 1.157194304 -0.004948593 0.005652837 -0.100901574 0.994868046
1785982652.779999971 -0.191314766 -1.359709667 1.149589270 -0.003680940 0.005063641 -0.103799723 0.994578518
1785982652.789999962 -0.181709996 -1.360593525 1.106221863 -0.002235872 0.004946852 -0.102154701 0.994753712
1785982652.799999952 -0.175943377 -1.354397107 1.103065147 -0.001320484 0.004816905 -0.101200874 0.994853475
1785982652.809999943 -0.174489787 -1.365981557 1.116994545 -0.000284460 0.004576108 -0.101171792 0.994858405
1785982652.819999933 -0.176885020 -1.364435085 1.131432390 0.000726584 0.004504677 -0.100156434 0.994961240
1785982652.829999924 -0.157423014 -1.382781456 1.132179402 0.001432159 0.004371419 -0.099716609 0.995005245
1785982652.839999914 -0.154522338 -1.371992400 1.152866203 0.002398188 0.004006731 -0.102037667 0.994769576
1785982652.849999905 -0.143514225 -1.370499663 1.157912043 0.002873962 0.003859029 -0.103493936 0.994618446
1785982652.859999895 -0.147260065 -1.354068432 1.117016562 0.004099506 0.004060022 -0.101222749 0.994847056
1785982652.869999886 -0.141617658 -1.351233384 1.093091741 0.005445922 0.003581902 -0.104529510 0.994500424
1785982652.880000114 -0.129658451 -1.375833130 1.083631006 0.006803119 0.003672171 -0.104352081 0.994510370
1785982652.890000105 -0.111285729 -1.383244344 1.073473046 0.008136929 0.003533695 -0.104874319 0.994445916
1785982652.900000095 -0.116642420 -1.381202406 1.115564859 0.009054476 0.003567167 -0.105578585 0.994363341
1785982652.910000086 -0.091805550 -1.385779187 1.100149245 0.010246678 0.003787479 -0.101878235 0.994736893
1785982652.920000076 -0.102954661 -1.362357847 1.117966165 0.011010076 0.004175024 -0.099186563 0.994999182
1785982652.930000067 -0.078719154 -1.358776142 1.094665516 0.012590934 0.004103988 -0.099211337 0.994978259
1785982652.940000057 -0.066980991 -1.358788630 1.073244038 0.014053964 0.004384609 -0.095778042 0.995293840
1785982652.950000048 -0.055369851 -1.356935914 1.062170192 0.015494681 0.004314502 -0.095375813 0.995311386
1785982652.960000038 -0.062963854 -1.357103612 1.085910328 0.016491951 0.004394787 -0.095314976 0.995300837
1785982652.970000029 -0.045384971 -1.368968455 1.057749792 0.017414691 0.004371484 -0.095167664 0.995299319
1785982652.980000019 -0.025340568 -1.359632112 1.025975889 0.017364249 0.004359394 -0.095764228 0.995243031
1785982652.990000010 -0.036312623 -1.364986699 1.006179957 0.017823346 0.004304409 -0.096932132 0.995122084
1785982653.000000000 -0.025244767 -1.366726261 0.982059353 0.019075341 0.004282846 -0.095969409 0.995192273
1785982653.009999990 -0.018302791 -1.355405582 0.975131066 0.020230135 0.004293172 -0.094236589 0.995335007
1785982653.019999981 -0.003861580 -1.345242661 1.012658674 0.021537230 0.004191031 -0.094450625 0.995287728
1785982653.029999971 0.012214262 -1.350994489 0.995128885 0.022697767 0.003906124 -0.094210281 0.995285877
1785982653.039999962 -0.003424225 -1.349308066 1.004165615 0.023958424 0.004016321 -0.091032727 0.995551559
1785982653.049999952 0.016331941 -1.368064199 1.033235335 0.025073394 0.003730016 -0.092024986 0.995433983
1785982653.059999943 0.018342097 -1.358351183 1.021060807 0.026739889 0.003370681 -0.093049514 0.995296642
1785982653.069999933 0.030475909 -1.345534904 1.035010039 0.028246627 0.002962185 -0.093180385 0.995244075
1785982653.079999924 0.033108468 -1.338287426 1.005319308 0.029413989 0.002634116 -0.093115061 0.995217295
1785982653.089999914 0.043636466 -1.341776683 0.996996994 0.030538470 0.002469429 -0.092135398 0.995275023
1785982653.099999905 0.055466714 -1.356294469 1.031536787 0.031033141 0.002416873 -0.091434803 0.995324460
1785982653.109999895 0.070700690 -1.363050980 1.024511245 0.032033137 0.002124086 -0.092073627 0.995234552
1785982653.119999886 0.065127001 -1.354034684 1.000449343 0.032724381 0.001896463 -0.093280077 0.995100169
1785982653.130000114 0.071562375 -1.360048120 1.022568770 0.033097801 0.001793222 -0.094724552 0.994951546
1785982653.140000105 0.086379985 -1.334361533 1.035447883 0.033970869 0.001808487 -0.093526824 0.995035398
1785982653.150000095 0.097329760 -1.333425866 1.078102292 0.034162521 0.001821027 -0.093145086 0.995064620
1785982653.160000086 0.101756480 -1.330390626 1.057890602 0.034957006 0.001764451 -0.093677794 0.994987118
1785982653.170000076 0.102285307 -1.343473430 1.026031610 0.035685118 0.001453762 -0.096484190 0.994693551
1785982653.180000067 0.111166540 -1.352260480 1.017619443 0.036666922 0.001227476 -0.099234465 0.994387526
1785982653.190000057 0.122747960 -1.347599083 1.003952768 0.037369154 0.001101848 -0.099832493 0.994301667
1785982653.200000048 0.119764600 -1.350641707 0.990596793 0.037484352 0.001406148 -0.095301383 0.994741470
1785982653.210000038 0.132498574 -1.358855710 1.018293196 0.038106322 0.001361343 -0.094723913 0.994773057
1785982653.220000029 0.126434302 -1.362230639 1.016498471 0.037759014 0.001370213 -0.094670863 0.994791338
1785982653.230000019 0.135996339 -1.355798596 1.037709589 0.038191377 0.001102461 -0.096433999 0.994605795
1785982653.240000010 0.131830772 -1.359747322 1.026421739 0.039367649 0.000923856 -0.096575018 0.994546430
1785982653.250000000 0.159398531 -1.365096501 1.028267758 0.039845521 0.000765676 -0.097797400 0.994408074
1785982653.259999990 0.175171652 -1.361427454 1.030875039 0.040464480 0.000590903 -0.099127615 0.994251474
1785982653.269999981 0.202677374 -1.367865257 1.005518871 0.041654119 0.000474672 -0.096575184 0.994453590
1785982653.279999971 0.187374678 -1.341770138 0.991571793 0.042829160 0.000484602 -0.094052208 0.994645470
1785982653.289999962 0.206295899 -1.349393372 1.023582455 0.043302892 0.000421054 -0.093733787 0.994655045
1785982653.299999952 0.207873385 -1.350868951 1.017350331 0.043951473 0.000421437 -0.092628773 0.994730115
1785982653.309999943 0.219942093 -1.341795734 1.010263554 0.044743250 0.000483240 -0.091164100 0.994830094
1785982653.319999933 0.222592665 -1.328431594 1.003872395 0.045761087 0.000546321 -0.089063886 0.994973994
1785982653.329999924 0.231252549 -1.324980004 0.995817301 0.046920254 0.000518576 -0.087942136 0.995019800
1785982653.339999914 0.228654563 -1.318895604 1.030911497 0.046870616 0.000739277 -0.084976518 0.995279654
1785982653.349999905 0.241122792 -1.324818589 1.048183323 0.048040680 0.000696001 -0.083534060 0.995346005
1785982653.359999895 0.252167871 -1.344720107 1.031774688 0.048840408 0.000519906 -0.082985082 0.995353113
1785982653.369999886 0.245484339 -1.345630302 1.018126259 0.050232956 0.000399988 -0.084601149 0.995147796
1785982653.380000114 0.259515187 -1.346332355 1.047453217 0.050478609 0.000332750 -0.086797933 0.994946189
1785982653.390000105 0.270927546 -1.344070011 1.048458201 0.051331247 0.000285946 -0.086111385 0.994962236
1785982653.400000095 0.271425082 -1.347406037 1.072679183 0.051636855 0.000310855 -0.086890921 0.994878639
1785982653.410000086 0.295284080 -1.346589936 1.054173408 0.052650070 0.000066451 -0.086399402 0.994868388
1785982653.420000076 0.290756291 -1.333946796 1.002954958 0.054274041 -0.000177301 -0.085472693 0.994861154
1785982653.430000067 0.285507724 -1.330959703 1.020353678 0.055118876 -0.000279365 -0.085076040 0.994848681
1785982653.440000057 0.297161112 -1.327898146 0.987581998 0.056091306 -0.000586122 -0.085756453 0.994735770
1785982653.450000048 0.296887372 -1.335133937 0.981738644 0.056946428 -0.000649638 -0.085851575 0.994678938
1785982653.460000038 0.334148114 -1.357483996 0.987780164 0.057691049 -0.000689068 -0.082722899 0.994901096
1785982653.470000029 0.325328096 -1.345600253 0.988406835 0.058337612 -0.000803430 -0.079545939 0.995122365
1785982653.480000019 0.317771733 -1.341057346 1.003065213 0.059055280 -0.000999260 -0.080529543 0.995000738
1785982653.490000010 0.325748692 -1.329360692 1.007371124 0.059624646 -0.001185114 -0.080515019 0.994967753
1785982653.500000000 0.334284154 -1.309313229 0.984962934 0.060864452 -0.001499514 -0.082195275 0.994754847
1785982653.509999990 0.342093951 -1.348074468 0.985641338 0.060941300 -0.001446968 -0.081583633 0.994800570
1785982653.519999981 0.346004116 -1.348651811 0.992761149 0.061652478 -0.001499435 -0.081563388 0.994758331
1785982653.529999971 0.365160217 -1.342361636 1.008204438 0.062306080 -0.001601607 -0.081282820 0.994740414
1785982653.539999962 0.374974035 -1.322583493 0.987766518 0.062807353 -0.001778679 -0.082680831 0.994593361
1785982653.549999952 0.376208910 -1.322633216 0.990521849 0.063735453 -0.001906693 -0.085048579 0.994334398
1785982653.559999943 0.393651636 -1.327741870 0.982756974 0.064163724 -0.002044915 -0.085023373 0.994308735
1785982653.569999933 0.385906456 -1.328265721 0.966979132 0.064872810 -0.002189510 -0.086529010 0.994132514
1785982653.579999924 0.399544749 -1.336541903 0.986307070 0.065385583 -0.002177907 -0.083999665 0.994315865
1785982653.589999914 0.402469196 -1.339807329 1.003681270 0.066149197 -0.002219503 -0.081120589 0.994504302
1785982653.599999905 0.408443941 -1.355117933 0.994064842 0.066951241 -0.002308003 -0.081436231 0.994424630
1785982653.609999895 0.434145046 -1.351839133 0.982346250 0.067705760 -0.002448693 -0.081716764 0.994350192
1785982653.619999886 0.426103778 -1.336053558 0.972530766 0.068796409 -0.002550451 -0.082451228 0.994214436
1785982653.630000114 0.434051849 -1.323042579 0.969742123 0.069768891 -0.002569032 -0.082290101 0.994159968
1785982653.640000105 0.445966937 -1.301934985 0.997742199 0.069944795 -0.002451983 -0.082308768 0.994146357
1785982653.650000095 0.461186488 -1.292670297 1.021734621 0.070632919 -0.002438976 -0.084038594 0.993952995
1785982653.660000086 0.456711991 -1.312715439 1.026834738 0.071010504 -0.002311733 -0.084392790 0.993896384
1785982653.670000076 0.467938181 -1.310365493 1.028431338 0.071688990 -0.002211558 -0.083641398 0.993911422
1785982653.680000067 0.476052999 -1.309848003 1.005798296 0.072637211 -0.002172021 -0.082401619 0.993946221
1785982653.690000057 0.481884621 -1.315391307 0.972765438 0.073487459 -0.002022436 -0.076625753 0.994346015
1785982653.700000048 0.488229249 -1.336783879 0.950999758 0.074072680 -0.001919385 -0.074203049 0.994486532
1785982653.710000038 0.490087071 -1.350294078 0.946487502 0.074567795 -0.001916218 -0.074678137 0.994413972
1785982653.720000029 0.499696566 -1.350044131 0.957111434 0.074683947 -0.001856519 -0.073611982 0.994484860
1785982653.730000019 0.510028848 -1.337134610 0.966251801 0.074700004 -0.001799245 -0.071928541 0.994606936
1785982653.740000010 0.522834475 -1.327798276 0.984560759 0.075353786 -0.001878448 -0.071839326 0.994563919
1785982653.750000000 0.522833900 -1.334234470 0.999316480 0.074935465 -0.001753427 -0.067313405 0.994912311
