timestamp,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
0.2365586757659912,-0.0286465880690093,-0.0004279135141075,0.1263000702266313,0.0089891155295,-0.0011735767517948,0.0458129525641008,0.9989089006996408
0.24656939506530762,-0.0285614674137948,-0.0004366775375416,0.1265187078232591,0.0097138968327271,-0.0011442883722335,0.0457363637238348,0.9989056591319152
0.2566194534301758,-0.0288140499604653,-0.000506405922982,0.1263941741883041,0.0091203001769479,-0.0012193551026361,0.045656243928022,0.998914831548817
0.26674985885620117,-0.028816921665246,-0.0005527400905577,0.1263534531901486,0.0086544688249741,-0.0012484048780905,0.0457917559433358,0.9989127373010336
0.27665114402770996,-0.028537479102602,-0.0005014834935341,0.1264738081396057,0.0092455801483477,-0.0012496621128778,0.045639638636077,0.9989144012263976
0.2866654396057129,-0.0287917309452354,-0.0004750101833539,0.126242406867169,0.0087364509178514,-0.0011790066343306,0.0458185029553529,0.9989108814882572
0.2994215488433838,-0.0288607815324216,-0.0004363821458916,0.1261501757368473,0.0085237577943229,-0.00136314432328,0.0458624616397739,0.998910467460902
0.30792665481567383,-0.0285745515867858,-0.0004264520360133,0.1265663770140887,0.0098856452330674,-0.0011365986475815,0.0456648788380458,0.9989072534537664
0.3173069953918457,-0.0288317026394881,-0.0005106876381625,0.1263744703912968,0.0090893107787623,-0.0013171513550673,0.0457555278442579,0.9989104470439624
0.32660770416259766,-0.0289622059258254,-0.0005827267535028,0.1261270682768492,0.0084174331618774,-0.0012275500135854,0.0458009221509157,0.9989143684370824
0.33684396743774414,-0.0285725690094279,-0.0005329362339431,0.1264398408405253,0.0092680798340935,-0.0012911369625732,0.0457010276509584,0.998911333268964
0.3473546504974365,-0.0287659018199259,-0.0004613371134522,0.1262670357991317,0.0087601593973672,-0.001114611976717,0.0458734129003832,0.9989082276347238
0.35661864280700684,-0.0289812712218404,-0.0004407889179073,0.1261689480052134,0.0086895359589204,-0.0011486565162101,0.0457994945342168,0.9989121977698724
0.3667874336242676,-0.0285918133884129,-0.0004587724881486,0.1265503628345501,0.0098786006646831,-0.001083787811422,0.0456215902855327,0.9989093598283612
0.37665486335754395,-0.0287510470581625,-0.0005137694711415,0.12642740374833,0.0092864715139924,-0.0011101166908458,0.0457804467694014,0.9989077433784096
0.38747143745422363,-0.0289623419945173,-0.0005462043318151,0.1262308062693102,0.008630575096425,-0.001193502238274,0.045818349028789,0.9989117917104534
0.3991885185241699,-0.0286539649208301,-0.0005230877048433,0.1263526628077232,0.0088971605885915,-0.001188291043086,0.0458030865828983,0.998910159001968
0.4066767692565918,-0.028709952299688,-0.0004571126853107,0.1262811355947598,0.0088412306228102,-0.0010616500612554,0.0458743810864037,0.998907526601017
0.4174630641937256,-0.0289049447708971,-0.0004610480789734,0.1261996034041211,0.0086435272169902,-0.0012051261492877,0.0458689809348721,0.9989093420807564
0.4266197681427002,-0.0287959741864465,-0.0005300603743518,0.1264560795726843,0.0093614656184556,-0.0012693082056886,0.0456483596678703,0.9989128986442144
0.43677306175231934,-0.028699942285763,-0.0005498518567855,0.1264702414634468,0.009589766773905,-0.0011348680728932,0.0457429059070245,0.9989065697085292
0.4465670585632324,-0.0288816775928397,-0.0005569348655313,0.12625311100388,0.0086601090231789,-0.0013233946230009,0.0458618528949417,0.9989093760634252
0.45685887336730957,-0.0287138099061902,-0.0004973717651316,0.1262798005756432,0.0087427898293319,-0.0012843169797932,0.0456238015543563,0.9989196078201812
0.4665656089782715,-0.0286010955670708,-0.0004102817975623,0.1263708134556082,0.0091640018098023,-0.0011499894216176,0.0458127840888618,0.9989073467590412
0.476581335067749,-0.0287047757894192,-0.0004040936354002,0.1263505670421766,0.0090732634587045,-0.0011577990146467,0.0457382811332666,0.9989115801864672
0.48710036277770996,-0.0288237892539849,-0.000495823778083,0.1263767173047044,0.0093811239163778,-0.0011560684080045,0.0457091654078742,0.9989100711363448
0.4965677261352539,-0.0287073197009164,-0.0005765229078354,0.1264492417689922,0.0092691607921674,-0.0011699950176927,0.0457656446698998,0.998908514098171
0.5066463947296143,-0.0287267243116042,-0.0005376356461685,0.1263496912124171,0.00901481024543,-0.001344762033664,0.0458464252203267,0.99890691763839
0.5166165828704834,-0.0289144705510174,-0.000469565311379,0.1261024142949971,0.0082501328707437,-0.0011979001893528,0.0459628789452722,0.9989083612132864
0.5272221565246582,-0.0288209460577886,-0.0004548385063707,0.1261957280095516,0.0086186115374272,-0.0010699082851963,0.0457891209195806,0.9989133752417376
0.5375511646270752,-0.0286238753057058,-0.0004230214991954,0.1265204665226538,0.0099630704236341,-0.0011149457416494,0.0456471851825487,0.9989073173266062
0.5465667247772217,-0.0289371679856769,-0.0004936652136811,0.1263088936089684,0.0090493013737706,-0.0012752305531613,0.0457318776705145,0.9989119477193236
0.5568935871124268,-0.0289042976721339,-0.0005673698523179,0.1262264569071962,0.0085071363818324,-0.0012265302995458,0.0457574507153527,0.9989156020195288
0.5680172443389893,-0.0284461145850606,-0.0005085799406562,0.1265550189085064,0.0095417399557098,-0.001190293429908,0.045595775612936,0.9989136917904484
0.5768251419067383,-0.0287461901873198,-0.0004639975356115,0.1262161055113395,0.0087866772461759,-0.0011808896428249,0.0458887631967552,0.998907213516298
0.5865709781646729,-0.0289103508647668,-0.000446061026851,0.1261448679542396,0.0085158420676978,-0.0012314606912587,0.0459056270436047,0.998908723229594
0.5965793132781982,-0.0285286426508032,-0.0004317963612211,0.1266061534213663,0.0099499574443503,-0.0011500299582638,0.0456018513495782,0.9989094788475288
0.6069488525390625,-0.0288017840326507,-0.0005380411007826,0.1264481841045628,0.0094177805370092,-0.0011643968246167,0.0458086163722582,0.9989051607914792
0.6182801723480225,-0.0290613689681112,-0.0005759859244276,0.126098586906704,0.00839082697845,-0.0012756166591867,0.0458777127937154,0.9989110081952116
0.6268336772918701,-0.0286093934624787,-0.0005388656165843,0.1263489928209099,0.0090367209634324,-0.0011465311397243,0.0456628281601608,0.998915376428349
0.6367430686950684,-0.0286950553414909,-0.0004430964368761,0.1263032104878696,0.0088584093724996,-0.0011576545817543,0.0458320063620055,0.9989092128977948
0.646676778793335,-0.0290167036280611,-0.0004207304169814,0.1261771909702369,0.0087418879357199,-0.0011630220981452,0.0459079015504271,0.998906748075192
0.6565804481506348,-0.0287629954063034,-0.000463814100128,0.1264113339026205,0.0095340373404648,-0.0012591816665694,0.0455427176188257,0.9989161013145264
0.6667220592498779,-0.0286776381896996,-0.0005293451790346,0.1264509036100178,0.0093537588034925,-0.0011805692847692,0.0456626061211417,0.9989124285214576
0.6766030788421631,-0.0288947556585994,-0.0005526371097922,0.1262461418635167,0.0085186104192034,-0.0013838294721067,0.0458023932861813,0.9989132390061592
0.6866199970245361,-0.028745528952427,-0.0005071456104296,0.1262591125404115,0.0086976723772644,-0.0011307598456619,0.0457999580678288,0.9989121261244026
0.6965968608856201,-0.0285608070622738,-0.0004205669258212,0.126338370289991,0.0089739193553078,-0.0010851515928209,0.0457858754999461,0.998910378773856
0.7089383602142334,-0.0287505459028412,-0.0004183846098414,0.1263506263757908,0.0089136676922143,-0.0011527860679036,0.0457584982566031,0.9989120969584137
0.716947078704834,-0.0288719315771489,-0.0004973125060829,0.126389180106517,0.0092591431854679,-0.0011177551842832,0.0457613569768536,0.9989088632595348
0.7320239543914795,-0.0286472982109946,-0.0005636547509129,0.1264753666742406,0.0093242132254934,-0.0011421349379513,0.0456228489620485,0.9989145660305968
