timestamp,range
0.16103267669677734,0.2899999916553497
0.18903255462646484,0.2899999916553497
0.2180325984954834,0.2899999916553497
0.2590315341949463,0.2899999916553497
0.2870316505432129,0.2899999916553497
0.33103156089782715,0.2899999916553497
0.3600313663482666,0.2899999916553497
0.38703131675720215,0.2899999916553497
0.42803144454956055,0.2899999916553497
0.45603227615356445,0.2899999916553497
0.4920322895050049,0.2899999916553497
0.5270323753356934,0.2899999916553497
0.547032356262207,0.2899999916553497
0.5920324325561523,0.2899999916553497
0.6190323829650879,0.2899999916553497
0.6600322723388672,0.2899999916553497
0.6880323886871338,0.2899999916553497
0.7160322666168213,0.2899999916553497
0.761033296585083,0.2899999916553497
0.7870333194732666,0.2899999916553497
0.8170332908630371,0.2899999916553497
0.8590352535247803,0.2899999916553497
0.8890349864959717,0.2899999916553497
0.9170346260070801,0.2899999916553497
0.9610352516174316,0.2899999916553497
0.9880349636077881,0.2899999916553497
1.0160348415374756,0.2899999916553497
1.0590360164642334,0.2899999916553497
1.087035894393921,0.2899999916553497
1.1290359497070312,0.2899999916553497
1.156036138534546,0.2899999916553497
1.1930358409881592,0.2899999916553497
1.2260363101959229,0.2899999916553497
1.2610359191894531,0.2899999916553497
1.2910358905792236,0.2899999916553497
1.327035903930664,0.2899999916553497
1.3620355129241943,0.2899999916553497
1.390035629272461,0.2899999916553497
1.4180355072021484,0.2899999916553497
1.461035966873169,0.2899999916553497
1.4890358448028564,0.2899999916553497
1.5270359516143799,0.2899999916553497
1.5590364933013916,0.2899999916553497
1.587036371231079,0.2899999916553497
1.6290364265441895,0.2899999916553497
1.6570358276367188,0.2899999916553497
1.6870360374450684,0.2899999916553497
1.7220358848571777,0.2899999916553497
1.7590341567993164,0.2899999916553497
1.787034034729004,0.2899999916553497
1.8300342559814453,0.2899999916553497
1.858034372329712,0.2899999916553497
1.8870344161987305,0.2899999916553497
1.9280343055725098,0.2899999916553497
1.9480352401733398,0.2899999916553497
1.9910352230072021,0.2899999916553497
2.0190351009368896,0.2899999916553497
2.0600316524505615,0.2899999916553497
2.089031219482422,0.2899999916553497
2.1160316467285156,0.2899999916553497
2.1600301265716553,0.2899999916553497
2.1870298385620117,0.2899999916553497
2.2160301208496094,0.2899999916553497
2.2560298442840576,0.2899999916553497
2.291029691696167,0.2899999916553497
