timestamp,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z
0.0,9.72897032625042e-06,0.0017187398625537,0.0034745170269161,0.2929754555225372,-9.698646545410156,0.0154972374439239
0.005010366439819336,-0.0017356002936139,0.0017187398625537,-1.6141464584507048e-05,0.2926187515258789,-9.719361305236816,-0.0048980116844177
0.010020256042480469,9.72897032625042e-06,0.0017187398625537,-1.6141464584507048e-05,0.2925665080547333,-9.75861358642578,0.0142982006072998
0.015030384063720703,0.0035003875382244,0.0017187398625537,0.0017291877884417,0.3027883768081665,-9.757719039916992,0.0345071256160736
0.020040512084960938,0.0017550581833347,-2.658932498889044e-05,0.0069651752710342,0.2929232120513916,-9.737897872924805,0.0346935093402862
0.025049448013305664,-0.0017356002936139,-2.658932498889044e-05,-1.6141464584507048e-05,0.2927550673484802,-9.69937229156494,-0.0044983327388763
0.0300600528717041,-0.0017356002936139,0.0017187398625537,-1.6141464584507048e-05,0.2728362381458282,-9.71897029876709,0.014670968055725
0.035069942474365234,9.72897032625042e-06,0.0052093984559178,0.0034745170269161,0.3024839162826538,-9.739182472229004,-0.0050843954086303
0.04007983207702637,-0.0017356002936139,-2.658932498889044e-05,-1.6141464584507048e-05,0.2726999223232269,-9.738959312438965,0.0142712891101837
0.045090436935424805,0.0017550581833347,0.0017187398625537,-1.6141464584507048e-05,0.3027361333370209,-9.796971321105955,0.0537033081054687
0.05010032653808594,9.72897032625042e-06,-2.658932498889044e-05,-1.6141464584507048e-05,0.2722069025039673,-9.7796630859375,-0.0065236389636993
0.05511045455932617,9.72897032625042e-06,-2.658932498889044e-05,-1.6141464584507048e-05,0.2927868962287903,-9.75788688659668,0.0342938303947448
0.060120344161987305,0.0035003875382244,0.0017187398625537,-1.6141464584507048e-05,0.2931958436965942,-9.697919845581056,0.035492867231369
0.06513071060180664,9.72897032625042e-06,-2.658932498889044e-05,0.0017291877884417,0.2930595278739929,-9.71790885925293,0.0350931882858276
0.07014060020446777,-0.0017356002936139,0.0052093984559178,-1.6141464584507048e-05,0.2927028238773346,-9.738624572753906,0.0146978795528411
0.07515096664428711,9.72897032625042e-06,0.0034640692174434,0.0034745170269161,0.2726999223232269,-9.738959312438965,0.0142712891101837
0.08015990257263184,9.72897032625042e-06,-2.658932498889044e-05,-1.6141464584507048e-05,0.2925665080547333,-9.75861358642578,0.0142982006072998
0.08517026901245117,-0.0017356002936139,-2.658932498889044e-05,-1.6141464584507048e-05,0.2928391396999359,-9.718635559082031,0.0150975584983825
0.0901801586151123,0.0035003875382244,-2.658932498889044e-05,-1.6141464584507048e-05,0.2928391396999359,-9.718635559082031,0.0150975584983825
0.09519052505493164,-0.0017356002936139,0.0017187398625537,-1.6141464584507048e-05,0.2924824357032776,-9.739350318908691,-0.0052976906299591
0.10020041465759277,9.72897032625042e-06,0.0034640692174434,0.0052198460325598,0.2925665080547333,-9.75861358642578,0.0142982006072998
0.10521078109741211,9.72897032625042e-06,0.0034640692174434,0.0052198460325598,0.2920416593551636,-9.740802764892578,-0.0452888458967208
0.11022067070007324,9.72897032625042e-06,0.0034640692174434,-1.6141464584507048e-05,0.2924301922321319,-9.778602600097656,0.0138985216617584
0.11523103713989258,0.0017550581833347,0.0034640692174434,0.0034745170269161,0.3027883768081665,-9.757719039916992,0.0345071256160736
0.12024092674255371,9.72897032625042e-06,-2.658932498889044e-05,0.0017291877884417,0.2925665080547333,-9.75861358642578,0.0142982006072998
0.12525129318237305,-0.0017356002936139,-2.658932498889044e-05,-1.6141464584507048e-05,0.2927028238773346,-9.738624572753906,0.0146978795528411
0.13026118278503418,0.0017550581833347,-2.658932498889044e-05,0.0052198460325598,0.2926187515258789,-9.719361305236816,-0.0048980116844177
0.1352705955505371,9.72897032625042e-06,-2.658932498889044e-05,-0.0017614706885069,0.2929232120513916,-9.737897872924805,0.0346935093402862
0.14028048515319824,9.72897032625042e-06,-2.658932498889044e-05,-0.0017614706885069,0.3028406202793121,-9.718467712402344,0.0153108537197113
0.14529085159301758,9.72897032625042e-06,0.0017187398625537,-1.6141464584507048e-05,0.3029246926307678,-9.737730026245115,0.0349068045616149
0.1503009796142578,-0.0017356002936139,0.0017187398625537,0.0017291877884417,0.3029246926307678,-9.737730026245115,0.0349068045616149
0.15531110763549805,0.0017550581833347,-2.658932498889044e-05,-1.6141464584507048e-05,0.3029246926307678,-9.737730026245115,0.0349068045616149
0.16032123565673828,9.72897032625042e-06,0.0034640692174434,-1.6141464584507048e-05,0.2924824357032776,-9.739350318908691,-0.0052976906299591
0.16533136367797852,9.72897032625042e-06,0.0017187398625537,-0.0017614706885069,0.3023476004600525,-9.75917148590088,-0.0054840743541717
0.17034149169921875,9.72897032625042e-06,0.0017187398625537,-1.6141464584507048e-05,0.3027043044567108,-9.73845672607422,0.0149111747741699
0.17535161972045898,0.0035003875382244,-2.658932498889044e-05,0.0034745170269161,0.2928391396999359,-9.718635559082031,0.0150975584983825
0.18036174774169922,9.72897032625042e-06,0.0017187398625537,-1.6141464584507048e-05,0.2725636065006256,-9.75894832611084,0.0138716101646423
0.18537187576293945,9.72897032625042e-06,-2.658932498889044e-05,-1.6141464584507048e-05,0.2929754555225372,-9.698646545410156,0.0154972374439239
0.1903820037841797,9.72897032625042e-06,0.0017187398625537,-1.6141464584507048e-05,0.3026202321052551,-9.719193458557127,-0.0046847164630889
0.19539237022399902,-0.0017356002936139,0.0069547276943922,0.0017291877884417,0.2924301922321319,-9.778602600097656,0.0138985216617584
0.20040130615234375,0.0017550581833347,-2.658932498889044e-05,-1.6141464584507048e-05,0.2924824357032776,-9.739350318908691,-0.0052976906299591
0.20541143417358398,0.0017550581833347,0.0017187398625537,0.0034745170269161,0.3021272122859955,-9.75989818572998,-0.025479644536972
0.21042156219482422,9.72897032625042e-06,-0.0017719186143949,-1.6141464584507048e-05,0.2924824357032776,-9.739350318908691,-0.0052976906299591
0.21543192863464355,-0.0017356002936139,-2.658932498889044e-05,0.0034745170269161,0.3023998439311981,-9.71992015838623,-0.0246802866458892
0.2204420566558838,-0.0017356002936139,-2.658932498889044e-05,0.0017291877884417,0.3030610084533691,-9.717741012573242,0.0353064835071563
0.22545218467712402,-0.0017356002936139,-2.658932498889044e-05,-1.6141464584507048e-05,0.2930595278739929,-9.71790885925293,0.0350931882858276
0.23046231269836426,9.72897032625042e-06,-2.658932498889044e-05,-1.6141464584507048e-05,0.2927028238773346,-9.738624572753906,0.0146978795528411
0.2354724407196045,9.72897032625042e-06,-2.658932498889044e-05,-1.6141464584507048e-05,0.2917690277099609,-9.780780792236328,-0.0460882037878036
0.24048256874084473,9.72897032625042e-06,0.0017187398625537,-1.6141464584507048e-05,0.2725636065006256,-9.75894832611084,0.0138716101646423
0.24549293518066406,9.72897032625042e-06,-2.658932498889044e-05,0.0017291877884417,0.2924301922321319,-9.778602600097656,0.0138985216617584
0.2505018711090088,9.72897032625042e-06,-2.658932498889044e-05,-1.6141464584507048e-05,0.2927028238773346,-9.738624572753906,0.0146978795528411
0.2555122375488281,9.72897032625042e-06,-2.658932498889044e-05,-1.6141464584507048e-05,0.2729725539684295,-9.698981285095217,0.0150706470012664
0.26052212715148926,9.72897032625042e-06,0.0052093984559178,-1.6141464584507048e-05,0.2923983633518219,-9.720088005065918,-0.024893581867218
0.2655324935913086,-0.0017356002936139,-2.658932498889044e-05,0.0017291877884417,0.2924824357032776,-9.739350318908691,-0.0052976906299591
0.27054262161254883,-0.003480929415673,-2.658932498889044e-05,-0.0017614706885069,0.3027043044567108,-9.73845672607422,0.0149111747741699
0.27555274963378906,9.72897032625042e-06,0.0034640692174434,0.0017291877884417,0.2925665080547333,-9.75861358642578,0.0142982006072998
0.2805631160736084,0.0017550581833347,-2.658932498889044e-05,0.0034745170269161,0.2928391396999359,-9.718635559082031,0.0150975584983825
0.28557324409484863,0.0017550581833347,-2.658932498889044e-05,0.0017291877884417,0.2735496461391449,-9.677539825439451,0.0554614663124084
0.29058337211608887,9.72897032625042e-06,0.0017187398625537,-1.6141464584507048e-05,0.2928391396999359,-9.718635559082031,0.0150975584983825
0.2955925464630127,-0.003480929415673,0.0052093984559178,-1.6141464584507048e-05,0.3027883768081665,-9.757719039916992,0.0345071256160736
0.30060386657714844,9.72897032625042e-06,0.0017187398625537,0.0052198460325598,0.2927028238773346,-9.738624572753906,0.0146978795528411
0.30561280250549316,9.72897032625042e-06,-2.658932498889044e-05,-1.6141464584507048e-05,0.2926505804061889,-9.777875900268556,0.0338941514492034
0.3106231689453125,9.72897032625042e-06,0.0017187398625537,-1.6141464584507048e-05,0.2927868962287903,-9.75788688659668,0.0342938303947448
0.31563305854797363,9.72897032625042e-06,0.0017187398625537,-1.6141464584507048e-05,0.3031973242759704,-9.697751998901367,0.0357061624526977
0.32064342498779297,9.72897032625042e-06,0.0017187398625537,-1.6141464584507048e-05,0.2931958436965942,-9.697919845581056,0.035492867231369
0.3256535530090332,9.72897032625042e-06,-2.658932498889044e-05,0.0034745170269161,0.2732770144939422,-9.717517852783203,0.054662138223648
0.33066391944885254,0.0017550581833347,0.0052093984559178,-0.0017614706885069,0.2927868962287903,-9.75788688659668,0.0342938303947448
