timestamp,from_id,to_id,range,std
1785983400.98,9,3,5.8880720138549805,0.1
1785983400.99,8,0,4.685325622558594,0.1
1785983400.99,8,1,2.8484227657318115,0.1
1785983400.99,8,2,4.04660177230835,0.1
1785983400.99,8,3,5.547817707061768,0.1
1785983400.99,9,0,4.616580009460449,0.1
1785983400.99,9,1,2.5626771450042725,0.1
1785983400.99,9,2,4.356856346130371,0.1
1785983400.99,9,3,5.877072334289551,0.1
1785983401.0,8,0,4.66032600402832,0.1
1785983401.0,8,1,2.873422861099243,0.1
1785983401.0,8,2,4.111601829528809,0.1
1785983401.0,8,3,5.5548176765441895,0.1
1785983401.0,9,0,4.634580135345459,0.1
1785983401.0,9,1,2.597677230834961,0.1
1785983401.0,9,2,4.393856048583984,0.1
1785983401.0,9,3,5.899072170257568,0.1
1785983401.01,8,0,4.6483259201049805,0.1
1785983401.01,8,1,2.7954227924346924,0.1
1785983401.01,8,2,4.074601650238037,0.1
1785983401.01,8,3,5.581817626953125,0.1
1785983401.01,9,0,4.609580039978027,0.1
1785983401.01,9,1,2.5516772270202637,0.1
1785983401.01,9,2,4.374855995178223,0.1
1785983401.01,9,3,5.872072219848633,0.1
1785983401.02,8,0,4.646326065063477,0.1
1785983401.02,8,1,2.7954227924346924,0.1
1785983401.02,8,2,4.099601745605469,0.1
1785983401.02,8,3,5.574817657470703,0.1
1785983401.02,9,0,4.565579891204834,0.1
1785983401.02,9,1,2.5146772861480713,0.1
1785983401.02,9,2,4.351856231689453,0.1
1785983401.02,9,3,5.813072204589844,0.1
1785983401.03,8,0,4.6483259201049805,0.1
1785983401.03,8,1,2.816422939300537,0.1
1785983401.03,8,2,4.122601509094238,0.1
1785983401.03,8,3,5.640817642211914,0.1
1785983401.03,9,0,4.5425801277160645,0.1
1785983401.03,9,1,2.5606772899627686,0.1
1785983401.03,9,2,4.3308563232421875,0.1
1785983401.03,9,3,5.801072120666504,0.1
1785983401.04,8,0,4.678325653076172,0.1
1785983401.04,8,1,2.820422887802124,0.1
1785983401.04,8,2,4.095601558685303,0.1
1785983401.04,8,3,5.647817611694336,0.1
1785983401.04,9,0,4.558579921722412,0.1
1785983401.04,9,1,2.51967716217041,0.1
1785983401.04,9,2,4.377856254577637,0.1
1785983401.04,9,3,5.797072410583496,0.1
1785983401.05,8,0,4.66032600402832,0.1
1785983401.05,8,1,2.818422794342041,0.1
1785983401.05,8,2,4.125601768493652,0.1
1785983401.05,8,3,5.640817642211914,0.1
1785983401.05,9,0,4.581579685211182,0.1
1785983401.05,9,1,2.526677131652832,0.1
1785983401.05,9,2,4.360856056213379,0.1
1785983401.05,9,3,5.776072025299072,0.1
1785983401.06,8,0,4.66032600402832,0.1
1785983401.06,8,1,2.811422824859619,0.1
1785983401.06,8,2,4.15360164642334,0.1
1785983401.06,8,3,5.606817722320557,0.1
1785983401.06,9,0,4.519579887390137,0.1
1785983401.06,9,1,2.535677194595337,0.1
1785983401.06,9,2,4.400856018066406,0.1
1785983401.06,9,3,5.81007194519043,0.1
1785983401.07,8,0,4.6443257331848145,0.1
1785983401.07,8,1,2.7844228744506836,0.1
1785983401.07,8,2,4.143601894378662,0.1
1785983401.07,8,3,5.64381742477417,0.1
1785983401.07,9,0,4.512579917907715,0.1
1785983401.07,9,1,2.463677167892456,0.1
1785983401.07,9,2,4.393856048583984,0.1
1785983401.07,9,3,5.8220720291137695,0.1
1785983401.08,8,0,4.630325794219971,0.1
1785983401.08,8,1,2.7744228839874268,0.1
1785983401.08,8,2,4.122601509094238,0.1
1785983401.08,8,3,5.633817672729492,0.1
1785983401.08,9,0,4.505579948425293,0.1
1785983401.08,9,1,2.535677194595337,0.1
1785983401.08,9,2,4.372856140136719,0.1
1785983401.08,9,3,5.840072154998779,0.1
1785983401.09,8,0,4.66032600402832,0.1
1785983401.09,8,1,2.8074228763580322,0.1
1785983401.09,8,2,4.143601894378662,0.1
1785983401.09,8,3,5.654817581176758,0.1
1785983401.09,9,0,4.5335798263549805,0.1
1785983401.09,9,1,2.5496771335601807,0.1
1785983401.09,9,2,4.3868560791015625,0.1
1785983401.09,9,3,5.8260722160339355,0.1
1785983401.1,8,0,4.637325763702393,0.1
1785983401.1,8,1,2.8024227619171143,0.1
1785983401.1,8,2,4.104601860046387,0.1
1785983401.1,8,3,5.606817722320557,0.1
1785983401.1,9,0,4.526579856872559,0.1
1785983401.1,9,1,2.542677164077759,0.1
1785983401.1,9,2,4.430856227874756,0.1
1785983401.1,9,3,5.833072185516357,0.1
1785983401.11,8,0,4.67132568359375,0.1
1785983401.11,8,1,2.830422878265381,0.1
1785983401.11,8,2,4.1136016845703125,0.1
